family_id,mode,descriptor_signature,n,k_contexts,m_per_context,total_budget,stack_rank,local_exact_all,shared_exact,shared_aug_threshold,shared_aug_found,context_invariance_gap,cid,stack_alignment,stack_residual,notes
ctxfam_1052,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,3.3439456933,1.0,0.0,local_exact_global_fail
ctxfam_1053,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,4.087204755,1.0,0.0,local_exact_global_fail
ctxfam_1058,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.239696392,1.0,0.0,local_exact_global_fail
ctxfam_1064,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,3.5063864081,1.0,0.0,local_exact_global_fail
ctxfam_1067,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,1,1,1,2.8904390426,1.0,0.0,local_exact_global_fail
ctxfam_1070,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,1.8637447271,1.0,0.0,local_exact_global_fail
ctxfam_1078,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,3.8593016035,1.0,0.0,local_exact_global_fail
ctxfam_1079,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.8645955373,1.0,0.0,local_exact_global_fail
ctxfam_1090,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,3.4396515578,1.0,0.0,local_exact_global_fail
ctxfam_1093,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,4.126169422,1.0,0.0,local_exact_global_fail
ctxfam_1094,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,2,1,1,5.9336916645,1.0,0.0,local_exact_global_fail
ctxfam_1095,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,2,1,1,1.2447450226,1.0,0.0,local_exact_global_fail
ctxfam_1097,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,2,1,1,4.1669978042,1.0,0.0,local_exact_global_fail
ctxfam_1100,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,3.5524331933,1.0,0.0,local_exact_global_fail
ctxfam_1102,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,3.3755989984,1.0,0.0,local_exact_global_fail
ctxfam_1104,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,2,1,1,4.1056441551,1.0,0.0,local_exact_global_fail
ctxfam_1105,local_only,n7|k4|m2|r5|b8,7,4,2,8,5,1,0,1,1,1,7.0267909216,1.0,0.0,local_exact_global_fail
ctxfam_1110,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,3.8327310534,1.0,0.0,local_exact_global_fail
ctxfam_1112,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,1,1,1,3.9612328615,1.0,0.0,local_exact_global_fail
ctxfam_1114,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,5.8103389932,1.0,0.0,local_exact_global_fail
ctxfam_1115,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,4.9921938719,1.0,0.0,local_exact_global_fail
ctxfam_1117,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,2,1,1,5.1359933386,1.0,0.0,local_exact_global_fail
ctxfam_1120,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,2,1,1,5.09647875,1.0,0.0,local_exact_global_fail
ctxfam_1122,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,2,1,1,5.0983544842,1.0,0.0,local_exact_global_fail
ctxfam_1124,local_only,n7|k5|m2|r6|b10,7,5,2,10,6,1,0,2,1,1,3.7726197101,1.0,0.0,local_exact_global_fail
ctxfam_1127,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,3.465402563,1.0,0.0,local_exact_global_fail
ctxfam_1129,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,1,1,1,2.7197907953,1.0,0.0,local_exact_global_fail
ctxfam_1132,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,4.5220132379,1.0,0.0,local_exact_global_fail
ctxfam_1133,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,2,1,1,3.1317304218,1.0,0.0,local_exact_global_fail
ctxfam_1135,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.4633798521,1.0,0.0,local_exact_global_fail
ctxfam_1144,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,2.6153047486,1.0,0.0,local_exact_global_fail
ctxfam_1145,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,4.7496725666,1.0,0.0,local_exact_global_fail
ctxfam_1146,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,1,1,1,3.0604125171,1.0,0.0,local_exact_global_fail
ctxfam_1149,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,4.4882597138,1.0,0.0,local_exact_global_fail
ctxfam_1151,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.9817536767,1.0,0.0,local_exact_global_fail
ctxfam_1152,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,2.1929416826,1.0,0.0,local_exact_global_fail
ctxfam_1165,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,1,1,1,5.3404177363,1.0,0.0,local_exact_global_fail
ctxfam_1173,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,2,1,1,4.7412108093,1.0,0.0,local_exact_global_fail
ctxfam_1182,local_only,n7|k4|m2|r5|b8,7,4,2,8,5,1,0,1,1,1,6.3005321667,1.0,0.0,local_exact_global_fail
ctxfam_1184,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,2.417469441,1.0,0.0,local_exact_global_fail
ctxfam_1186,local_only,n7|k5|m2|r6|b10,7,5,2,10,6,1,0,1,1,1,4.2698905684,1.0,0.0,local_exact_global_fail
ctxfam_1195,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,1,1,1,5.9358968186,1.0,0.0,local_exact_global_fail
ctxfam_1196,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,3.3760567854,1.0,0.0,local_exact_global_fail
ctxfam_1197,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,1,1,1,4.233293645,1.0,0.0,local_exact_global_fail
ctxfam_1200,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.0911974914,1.0,0.0,local_exact_global_fail
ctxfam_1202,local_only,n7|k5|m2|r6|b10,7,5,2,10,6,1,0,1,1,1,5.8400869447,1.0,0.0,local_exact_global_fail
ctxfam_1204,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,2,1,1,4.8312473875,1.0,0.0,local_exact_global_fail
ctxfam_1205,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,4.7482744828,1.0,0.0,local_exact_global_fail
ctxfam_1208,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,6.7431141099,1.0,0.0,local_exact_global_fail
ctxfam_1211,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,4.9901064245,1.0,0.0,local_exact_global_fail
ctxfam_1213,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.5484229989,1.0,0.0,local_exact_global_fail
ctxfam_1214,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.6221061674,1.0,0.0,local_exact_global_fail
ctxfam_1216,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,1,1,1,3.3191130607,1.0,0.0,local_exact_global_fail
ctxfam_1220,local_only,n7|k4|m2|r5|b8,7,4,2,8,5,1,0,2,1,1,5.7015445888,1.0,0.0,local_exact_global_fail
ctxfam_1222,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,2.3563108082,1.0,0.0,local_exact_global_fail
ctxfam_1223,local_only,n7|k2|m2|r3|b4,7,2,2,4,3,1,0,1,1,1,2.8443184198,1.0,0.0,local_exact_global_fail
ctxfam_1224,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.7756069645,1.0,0.0,local_exact_global_fail
ctxfam_1227,local_only,n7|k2|m2|r3|b4,7,2,2,4,3,1,0,1,1,1,3.6751484982,1.0,0.0,local_exact_global_fail
ctxfam_1228,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,2,1,1,5.1226512325,1.0,0.0,local_exact_global_fail
ctxfam_1229,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,4.545157206,1.0,0.0,local_exact_global_fail
ctxfam_1230,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,2,1,1,4.058302369,1.0,0.0,local_exact_global_fail
ctxfam_1232,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,3.5633928828,1.0,0.0,local_exact_global_fail
ctxfam_1235,local_only,n7|k4|m2|r5|b8,7,4,2,8,5,1,0,1,1,1,5.2674869659,1.0,0.0,local_exact_global_fail
ctxfam_1237,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,2,1,1,5.2788252161,1.0,0.0,local_exact_global_fail
ctxfam_1239,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,2.9200641186,1.0,0.0,local_exact_global_fail
ctxfam_1250,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,4.1579118044,1.0,0.0,local_exact_global_fail
ctxfam_1251,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,2,1,1,5.3648575863,1.0,0.0,local_exact_global_fail
ctxfam_1253,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,1,1,1,4.0531288307,1.0,0.0,local_exact_global_fail
ctxfam_1262,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,3.7436926714,1.0,0.0,local_exact_global_fail
ctxfam_1263,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,1,1,1,3.6844674501,1.0,0.0,local_exact_global_fail
ctxfam_1264,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,1,1,1,3.1559870318,1.0,0.0,local_exact_global_fail
ctxfam_1266,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.1147655315,1.0,0.0,local_exact_global_fail
ctxfam_1273,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,4.7112312328,1.0,0.0,local_exact_global_fail
ctxfam_1274,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,4.4972340794,1.0,0.0,local_exact_global_fail
ctxfam_1275,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,1,1,1,4.0918300925,1.0,0.0,local_exact_global_fail
ctxfam_1277,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,1,1,1,2.4159866872,1.0,0.0,local_exact_global_fail
ctxfam_1278,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,3.113730616,1.0,0.0,local_exact_global_fail
ctxfam_1286,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.5215625044,1.0,0.0,local_exact_global_fail
ctxfam_1288,local_only,n7|k2|m2|r3|b4,7,2,2,4,3,1,0,2,1,1,1.6451848985,1.0,0.0,local_exact_global_fail
ctxfam_1289,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.1828991902,1.0,0.0,local_exact_global_fail
ctxfam_1290,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,2,1,1,3.0887832038,1.0,0.0,local_exact_global_fail
ctxfam_1293,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,2,1,1,4.2008811303,1.0,0.0,local_exact_global_fail
ctxfam_1298,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,3.7597010584,1.0,0.0,local_exact_global_fail
ctxfam_1300,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,1,1,1,4.2761681952,1.0,0.0,local_exact_global_fail
ctxfam_1326,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,2,1,1,2.7813395299,1.0,0.0,local_exact_global_fail
ctxfam_1329,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,2,1,1,4.3680920521,1.0,0.0,local_exact_global_fail
ctxfam_1330,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.7448263083,1.0,0.0,local_exact_global_fail
ctxfam_1333,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,1,1,1,2.9480801806,1.0,0.0,local_exact_global_fail
ctxfam_1334,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.8138829898,1.0,0.0,local_exact_global_fail
ctxfam_1344,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.2316146942,1.0,0.0,local_exact_global_fail
ctxfam_1345,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,2,1,1,4.5873226801,1.0,0.0,local_exact_global_fail
ctxfam_1347,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,4.1366084105,1.0,0.0,local_exact_global_fail
ctxfam_1348,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,5.1504246044,1.0,0.0,local_exact_global_fail
ctxfam_1349,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,4.3545614017,1.0,0.0,local_exact_global_fail
ctxfam_1357,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,2,1,1,3.2226805091,1.0,0.0,local_exact_global_fail
ctxfam_1359,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,1,1,1,4.2599768337,1.0,0.0,local_exact_global_fail
ctxfam_1362,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,5.3916159816,1.0,0.0,local_exact_global_fail
ctxfam_1369,local_only,n5|k5|m2|r5|b10,5,5,2,10,5,1,0,1,1,1,3.9809149122,1.0,0.0,local_exact_global_fail
ctxfam_1372,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,2.5541617336,1.0,0.0,local_exact_global_fail
ctxfam_1373,local_only,n7|k4|m2|r5|b8,7,4,2,8,5,1,0,1,1,1,5.4674255175,1.0,0.0,local_exact_global_fail
ctxfam_1377,local_only,n6|k5|m2|r6|b10,6,5,2,10,6,1,0,1,1,1,4.4999143708,1.0,0.0,local_exact_global_fail
ctxfam_1384,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.8489078865,1.0,0.0,local_exact_global_fail
ctxfam_1392,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,5.3591019304,1.0,0.0,local_exact_global_fail
ctxfam_1393,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,2,1,1,6.1408315899,1.0,0.0,local_exact_global_fail
ctxfam_1395,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,2.8683913239,1.0,0.0,local_exact_global_fail
ctxfam_1404,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,5.3682002141,1.0,0.0,local_exact_global_fail
ctxfam_1414,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,4.2022940502,1.0,0.0,local_exact_global_fail
ctxfam_1419,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,1,1,1,3.2329081026,1.0,0.0,local_exact_global_fail
ctxfam_1421,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,2.4404594569,1.0,0.0,local_exact_global_fail
ctxfam_1424,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,2,1,1,4.1176024559,1.0,0.0,local_exact_global_fail
ctxfam_1425,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.1957039037,1.0,0.0,local_exact_global_fail
ctxfam_1428,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,2.969868555,1.0,0.0,local_exact_global_fail
ctxfam_1430,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,2,1,1,2.1995184001,1.0,0.0,local_exact_global_fail
ctxfam_1442,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,1,1,1,4.0668677388,1.0,0.0,local_exact_global_fail
ctxfam_1449,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.117035499,1.0,0.0,local_exact_global_fail
ctxfam_1457,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,1,1,1,4.9705405011,1.0,0.0,local_exact_global_fail
ctxfam_1458,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,3.9381734349,1.0,0.0,local_exact_global_fail
ctxfam_1459,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,2,1,1,1.7616092372,1.0,0.0,local_exact_global_fail
ctxfam_1460,local_only,n5|k3|m2|r4|b6,5,3,2,6,4,1,0,1,1,1,2.9825945314,1.0,0.0,local_exact_global_fail
ctxfam_1466,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,4.2618165288,1.0,0.0,local_exact_global_fail
ctxfam_1469,local_only,n4|k2|m2|r3|b4,4,2,2,4,3,1,0,1,1,1,3.9776530695,1.0,0.0,local_exact_global_fail
ctxfam_1470,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.2560731654,1.0,0.0,local_exact_global_fail
ctxfam_1475,local_only,n4|k4|m2|r4|b8,4,4,2,8,4,1,0,2,1,1,6.2208137434,1.0,0.0,local_exact_global_fail
ctxfam_1478,local_only,n6|k2|m2|r3|b4,6,2,2,4,3,1,0,1,1,1,3.2971087276,1.0,0.0,local_exact_global_fail
ctxfam_1479,local_only,n4|k3|m2|r4|b6,4,3,2,6,4,1,0,1,1,1,5.3789377069,1.0,0.0,local_exact_global_fail
ctxfam_1480,local_only,n6|k4|m2|r5|b8,6,4,2,8,5,1,0,1,1,1,4.7881124499,1.0,0.0,local_exact_global_fail
ctxfam_1481,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,2,1,1,3.2591337108,1.0,0.0,local_exact_global_fail
ctxfam_1484,local_only,n7|k5|m2|r6|b10,7,5,2,10,6,1,0,1,1,1,4.7952023212,1.0,0.0,local_exact_global_fail
ctxfam_1488,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,4.6876658432,1.0,0.0,local_exact_global_fail
ctxfam_1493,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,2,1,1,4.7081100912,1.0,0.0,local_exact_global_fail
ctxfam_1500,local_only,n6|k3|m2|r4|b6,6,3,2,6,4,1,0,1,1,1,5.1801476179,1.0,0.0,local_exact_global_fail
ctxfam_1501,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,1,1,1,3.9312276654,1.0,0.0,local_exact_global_fail
ctxfam_1508,local_only,n4|k5|m2|r4|b10,4,5,2,10,4,1,0,1,1,1,5.7697903358,1.0,0.0,local_exact_global_fail
ctxfam_1512,local_only,n5|k4|m2|r5|b8,5,4,2,8,5,1,0,1,1,1,2.8167252766,1.0,0.0,local_exact_global_fail
ctxfam_1514,local_only,n7|k3|m2|r4|b6,7,3,2,6,4,1,0,1,1,1,4.1440492306,1.0,0.0,local_exact_global_fail
ctxfam_1516,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,2,1,1,4.220137949,1.0,0.0,local_exact_global_fail
ctxfam_1518,local_only,n5|k2|m2|r3|b4,5,2,2,4,3,1,0,2,1,1,2.4634352303,1.0,0.0,local_exact_global_fail
