family_id,mode,n,k_contexts,m_per_context,total_budget,stack_rank,descriptor_signature,local_exact_all,shared_exact,context_invariance_gap,cid,mean_local_dls,joint_dls,stack_alignment,stack_residual,stack_logdet_info,rank_only_pred_shared,budget_only_pred_shared,enlarged_shared_exact,enlarged_local_exact_all,enlargement_flip,shared_aug_threshold,shared_aug_found,shared_aug_rows,shared_aug_residual,notes
ctxfam_361,shared_exact,4,4,2,8,2,n4|k4|m2|r2|b8,0,0,0,0.9813067629,1.0,1.0,0.6896835546,0.9813067629,-102.2584338887,0,1,0,0,0,2,1,2,0.0,
ctxfam_362,mixed_random,7,2,2,4,4,n7|k2|m2|r4|b4,0,0,0,4.3347523288,0.9252971138,1.0,0.3160112286,2.8201579513,10.2323955419,0,0,0,0,0,,0,,,
ctxfam_363,mixed_random,4,2,2,4,4,n4|k2|m2|r4|b4,0,0,0,4.0937032182,0.6666666667,0.0,1.0,0.0,5.7807435393,1,1,0,0,0,3,1,3,0.0,
ctxfam_364,local_only,7,2,2,4,3,n7|k2|m2|r3|b4,1,0,1,1.9354272812,0.0,0.0,1.0,0.0,-7.6328881877,0,0,0,1,0,1,1,1,0.0,
ctxfam_365,drift_prone,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,2.1561644867,0.0,0.0,1.0,0.0,-40.2315005875,1,1,0,0,0,3,1,3,0.0,
ctxfam_366,shared_exact,5,2,2,4,2,n5|k2|m2|r2|b4,0,0,0,2.1466146709,0.0,0.0,0.2844617764,2.1466146709,-30.2845829655,0,0,0,0,0,3,1,3,0.0,
ctxfam_367,drift_prone,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,0,1.8875770901,0.0,0.0,1.0,0.0,-105.8304571061,1,1,0,0,0,3,1,3,0.0,
ctxfam_368,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,4.5272876617,0.0,0.0,1.0,0.0,-93.9117625485,1,1,0,1,0,1,1,1,0.0,
ctxfam_369,shared_exact,7,2,2,4,2,n7|k2|m2|r2|b4,0,0,0,3.0892756693,0.0,0.0,0.5394779735,3.0892756693,-27.5607485605,0,0,0,0,0,,0,,,
ctxfam_370,mixed_random,5,4,2,8,5,n5|k4|m2|r5|b8,0,0,0,6.5381141423,0.75,0.0,1.0,0.0,-43.8857613707,1,1,0,0,0,3,1,3,0.0,
ctxfam_371,mixed_random,7,3,2,6,6,n7|k3|m2|r6|b6,0,0,0,6.8063703104,0.72645638,0.0,0.9200755293,0.4591311291,7.7389238337,0,0,0,0,0,,0,,,
ctxfam_372,shared_exact,6,3,2,6,2,n6|k3|m2|r2|b6,0,0,0,3.2832649504,0.0,0.0,0.1791837624,3.2832649504,-62.9185619645,0,1,0,0,0,4,1,4,0.0,
ctxfam_373,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,5.6155148445,0.0,0.0,1.0,0.0,-45.8738210278,0,1,0,1,0,2,1,2,0.0,
ctxfam_374,redundant_measurement,4,4,2,8,1,n4|k4|m2|r1|b8,0,0,0,1.8187062181,0.6666666667,0.6666666667,0.4516394428,1.8187062181,-123.3840830793,0,1,0,0,0,2,1,2,0.0,
ctxfam_375,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,5.3447896686,0.0,0.0,1.0,0.0,-46.6467557715,0,1,0,1,0,1,1,1,0.0,
ctxfam_376,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,2.0743260638,1.0,1.0,0.6212816077,2.0743260638,-27.9578601869,0,0,0,0,0,4,1,4,0.0,
ctxfam_377,shared_exact,4,5,2,10,2,n4|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-138.8186935096,0,1,1,1,0,0,1,0,0.0,
ctxfam_378,drift_prone,5,3,2,6,4,n5|k3|m2|r4|b6,0,0,0,1.383074001,0.0,0.0,0.9110065213,0.4174164149,-39.1977592965,0,1,0,0,0,4,1,4,0.0,
ctxfam_379,mixed_random,6,4,2,8,6,n6|k4|m2|r6|b8,0,0,0,3.5461226339,0.9055555556,0.0,1.0,0.0,-22.6356104175,1,1,0,0,0,4,1,4,0.0,
ctxfam_380,local_only,5,2,2,4,3,n5|k2|m2|r3|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-5.9752760537,0,0,1,1,0,0,1,0,0.0,
ctxfam_381,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,2.5339768725,0.0,0.0,1.0,0.0,-62.6600359911,1,1,0,1,0,1,1,1,0.0,
ctxfam_382,shared_exact,5,3,2,6,2,n5|k3|m2|r2|b6,0,0,0,1.6658002614,1.0,1.0,0.569892222,1.6658002614,-63.3466427323,0,1,0,0,0,3,1,3,0.0,
ctxfam_383,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.7595831582,0.0,0.0,1.0,0.0,-60.870063916,1,1,0,1,0,1,1,1,0.0,
ctxfam_384,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,4.4522454624,0.6666666667,0.6666666667,0.1732387732,4.4522454624,-136.2608680695,0,1,0,0,0,,0,,,
ctxfam_385,shared_exact,5,5,2,10,2,n5|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-138.1328539073,0,1,0,0,1,0,1,0,0.0,
ctxfam_386,mixed_random,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,4.0830624404,1.0,0.0,1.0,0.0,-29.1653515461,1,1,0,0,0,3,1,3,0.0,
ctxfam_387,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,4.220894564,0.3333333333,0.3333333333,0.3707861886,4.220894564,-27.0654799495,0,0,0,0,0,4,1,4,0.0,
ctxfam_388,shared_exact,5,5,2,10,2,n5|k5|m2|r2|b10,0,0,0,1.5379263283,1.0,1.0,0.6721130051,1.5379263283,-138.0153438004,0,1,0,0,0,3,1,3,0.0,
ctxfam_389,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,0,3.9200646008,0.0,0.0,0.0492446819,3.9200646008,-29.8274461104,0,1,0,0,0,2,1,2,0.0,
ctxfam_390,drift_prone,7,2,2,4,3,n7|k2|m2|r3|b4,0,0,0,3.1716161643,0.0,0.0,0.1909531417,3.0271761535,-13.0227651898,0,0,0,0,0,,0,,,
ctxfam_391,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,2.8022626335,0.725,0.0,1.0,0.0,-62.9201287641,1,1,0,0,0,3,1,3,0.0,
ctxfam_392,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,2.8683587812,0.0,0.0,1.0,0.0,-26.3784864257,1,1,0,1,0,1,1,1,0.0,
ctxfam_393,mixed_random,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,4.8331752823,0.8317460317,0.0,1.0,0.0,-57.8499332234,1,1,0,0,0,4,1,4,0.0,
ctxfam_394,shared_exact,5,2,2,4,2,n5|k2|m2|r2|b4,0,0,0,1.3364194511,0.0,0.0,0.5545268496,1.3364194511,-28.1994754913,0,0,0,0,0,3,1,3,0.0,
ctxfam_395,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,2.900583345,0.0,0.0,1.0,0.0,-22.3735256861,1,1,0,1,0,2,1,2,0.0,
ctxfam_396,redundant_measurement,6,2,2,4,1,n6|k2|m2|r1|b4,0,0,0,4.1231056256,0.9083333333,0.9083333333,0.0540946971,4.1231056256,-50.0690860308,0,0,0,0,0,,0,,,
ctxfam_397,shared_exact,6,4,2,8,2,n6|k4|m2|r2|b8,1,1,0,0.0,0.0,0.0,1.0,0.0,-101.5368871446,0,1,0,0,1,0,1,0,0.0,
ctxfam_398,redundant_measurement,5,3,2,6,1,n5|k3|m2|r1|b6,0,0,0,2.6457513111,0.7142857143,0.7142857143,0.0,2.6457513111,-86.6873029039,0,1,0,0,0,,0,,,
ctxfam_399,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,3.1917562,0.75,0.0,1.0,0.0,-64.1568421508,1,1,0,0,0,2,1,2,0.0,
ctxfam_400,mixed_random,7,3,2,6,6,n7|k3|m2|r6|b6,0,0,0,5.604256514,0.8667502089,0.0,0.8300768676,0.8991487007,11.6597839292,0,0,0,0,0,3,1,3,0.0,
ctxfam_401,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,1,4.1990972139,0.0,0.0,1.0,0.0,-37.2148737051,0,1,0,1,0,1,1,1,0.0,
ctxfam_402,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,0,2.1230578493,0.0,0.0,0.3871259896,2.1230578493,-29.629066881,0,1,0,0,0,2,1,2,0.0,
ctxfam_403,local_only,5,5,2,10,5,n5|k5|m2|r5|b10,1,0,1,3.377708847,0.0,0.0,1.0,0.0,-71.7685156459,1,1,0,1,0,2,1,2,0.0,
ctxfam_404,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,5.7801655768,0.0,0.0,1.0,0.0,-54.2195815884,0,1,0,1,0,2,1,2,0.0,
ctxfam_405,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,1,1,0,0.0,0.0,0.0,1.0,0.0,-67.747828645,0,1,0,0,1,0,1,0,0.0,
ctxfam_406,shared_exact,7,2,2,4,2,n7|k2|m2|r2|b4,0,0,0,5.4892815139,1.0,1.0,0.0296229544,5.4892815139,-28.0380881505,0,0,0,0,0,,0,,,
ctxfam_407,redundant_measurement,6,5,2,10,1,n6|k5|m2|r1|b10,0,0,0,4.8339080118,0.956284153,0.956284153,0.0332183976,4.8339080118,-159.1660561854,0,1,0,0,0,,0,,,
ctxfam_408,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,2.2360679775,1.0,1.0,0.2928932188,2.2360679775,-69.2882736234,0,1,0,0,0,2,1,2,0.0,
ctxfam_409,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,1,5.1516007384,0.0,0.0,1.0,0.0,-34.7286949106,0,1,0,1,0,1,1,1,0.0,
ctxfam_410,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,0,1,1.9813727565,0.0,0.0,1.0,0.0,-7.7737569002,0,0,0,1,0,1,1,1,0.0,
ctxfam_411,mixed_random,6,4,2,8,6,n6|k4|m2|r6|b8,0,0,0,5.1538444085,0.9276930894,0.0,1.0,0.0,-25.2783608682,1,1,0,0,0,3,1,3,0.0,
ctxfam_412,drift_prone,7,2,2,4,3,n7|k2|m2|r3|b4,0,0,0,4.5278830832,0.0,0.0,0.4773780327,3.0918732552,-11.8550942851,0,0,0,0,0,,0,,,
ctxfam_413,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-137.6513045125,0,1,0,0,1,0,1,0,0.0,
ctxfam_414,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,4.985043282,0.0,0.0,1.0,0.0,-45.0422851118,1,1,0,1,0,1,1,1,0.0,
ctxfam_415,shared_exact,6,4,2,8,2,n6|k4|m2|r2|b8,1,1,0,0.0,0.0,0.0,1.0,0.0,-100.9818534942,0,1,0,0,1,0,1,0,0.0,
ctxfam_416,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,3.3287047501,0.0,0.0,1.0,0.0,-8.084761511,0,1,0,1,0,2,1,2,0.0,
ctxfam_417,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,2.0588834812,0.1111111111,0.1111111111,0.468398571,2.0588834812,-137.4119776131,0,1,0,0,0,4,1,4,0.0,
ctxfam_418,mixed_random,5,4,2,8,5,n5|k4|m2|r5|b8,0,0,0,4.6271327653,0.86875,0.0,1.0,0.0,-41.2660348377,1,1,0,0,0,4,1,4,0.0,
ctxfam_419,mixed_random,5,2,2,4,4,n5|k2|m2|r4|b4,0,0,0,5.9820774371,0.6666666667,0.0,0.5017175518,3.1514149091,8.8862709082,0,0,0,0,0,3,1,3,0.0,
ctxfam_420,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-9.1128508397,0,0,1,1,0,0,1,0,0.0,
ctxfam_421,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,3.84678433,0.0,0.0,1.0,0.0,-95.1481174416,1,1,0,1,0,2,1,2,0.0,
ctxfam_422,mixed_random,5,2,2,4,4,n5|k2|m2|r4|b4,0,0,0,4.7164471943,1.0,0.0,0.7748153399,1.0799476913,6.7776466167,0,0,0,0,0,3,1,3,0.0,
ctxfam_423,shared_exact,6,4,2,8,2,n6|k4|m2|r2|b8,0,0,0,4.1716230684,1.0,1.0,0.3320056997,4.1716230684,-100.0125719527,0,1,0,0,0,4,1,4,0.0,
ctxfam_424,shared_exact,5,3,2,6,2,n5|k3|m2|r2|b6,0,0,0,3.1937438845,1.0,1.0,0.3030679476,3.1937438845,-65.2708900787,0,1,0,0,0,3,1,3,0.0,
ctxfam_425,drift_prone,6,2,2,4,3,n6|k2|m2|r3|b4,0,0,0,3.5426464814,0.0,0.0,0.2322068322,3.4336754315,-14.1750870666,0,0,0,0,0,,0,,,
ctxfam_426,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,3.5155074039,0.0,0.0,1.0,0.0,-22.5047914799,0,1,0,1,0,1,1,1,0.0,
ctxfam_427,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,3.7251239994,0.0,0.0,1.0,0.0,-95.3748159786,1,1,0,1,0,1,1,1,0.0,
ctxfam_428,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,0,4.013625524,0.7333333333,0.0,1.0,0.0,-8.4834683425,1,1,0,0,0,3,1,3,0.0,
ctxfam_429,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,3.5457337134,0.0,0.0,1.0,0.0,-23.0540443988,0,1,0,1,0,2,1,2,0.0,
ctxfam_430,redundant_measurement,5,2,2,4,1,n5|k2|m2|r1|b4,0,0,0,3.5939764421,0.7647058824,0.7647058824,0.3083389112,3.5939764421,-50.4745502408,0,0,0,0,0,,0,,,
ctxfam_431,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,5.3160124833,0.0,0.0,1.0,0.0,-19.2095452672,0,0,0,1,0,2,1,2,0.0,
ctxfam_432,mixed_random,6,4,2,8,6,n6|k4|m2|r6|b8,0,0,0,4.7473578123,0.8939647479,0.0,1.0,0.0,-22.3982963749,1,1,0,0,0,3,1,3,0.0,
ctxfam_433,redundant_measurement,6,3,2,6,1,n6|k3|m2|r1|b6,0,0,0,5.0475995156,0.8214285714,0.8214285714,0.062684301,5.0475995156,-86.2598606793,0,1,0,0,0,,0,,,
ctxfam_434,mixed_random,7,2,2,4,4,n7|k2|m2|r4|b4,0,0,0,4.6668763002,0.9772727273,1.0,0.0921385404,4.1603438591,10.3096191089,0,0,0,0,0,4,1,4,0.0,
ctxfam_435,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,0,3.8686109365,0.9333333333,0.0,1.0,0.0,-10.2083835864,1,1,0,0,0,3,1,3,0.0,
ctxfam_436,local_only,5,5,2,10,5,n5|k5|m2|r5|b10,1,0,1,2.4255542325,0.0,0.0,1.0,0.0,-73.1883458493,1,1,0,1,0,1,1,1,0.0,
ctxfam_437,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,0,1,3.9714424667,0.0,0.0,1.0,0.0,-7.4322740842,0,0,0,1,0,1,1,1,0.0,
ctxfam_438,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,3.2442062953,0.875,0.875,0.3869026386,3.2442062953,-136.454455135,0,1,0,0,0,,0,,,
ctxfam_439,mixed_random,4,2,2,4,4,n4|k2|m2|r4|b4,0,0,0,1.3360824789,0.5,0.0,1.0,0.0,5.2781146811,1,1,0,0,0,2,1,2,0.0,
ctxfam_440,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,3.6896873675,0.75,0.0,1.0,0.0,-64.9210161331,1,1,0,0,0,2,1,2,0.0,
ctxfam_441,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,4.9295198518,0.0,0.0,1.0,0.0,-24.1573168293,1,1,0,1,0,1,1,1,0.0,
ctxfam_442,shared_exact,5,2,2,4,2,n5|k2|m2|r2|b4,0,0,0,1.4128978106,0.0,0.0,0.5290340631,1.4128978106,-28.0692167993,0,0,0,0,0,3,1,3,0.0,
ctxfam_443,drift_prone,4,2,2,4,3,n4|k2|m2|r3|b4,0,0,0,0.818564203,0.0,0.0,0.7959099762,0.7358570457,-15.08972375,0,1,0,0,0,3,1,3,0.0,
ctxfam_444,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,6.4503685624,0.0,0.0,1.0,0.0,-27.2764283684,0,1,0,1,0,1,1,1,0.0,
ctxfam_445,redundant_measurement,4,2,2,4,1,n4|k2|m2|r1|b4,0,0,0,3.2659863237,0.5,0.5,0.0152680722,3.2659863237,-51.8608448037,0,1,0,0,0,1,1,1,0.0,
ctxfam_446,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,6.1851502452,0.0,0.0,1.0,0.0,-60.3010619991,1,1,0,1,0,1,1,1,0.0,
ctxfam_447,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,3.0113452149,0.0,0.0,1.0,0.0,-30.8374719631,1,1,0,1,0,1,1,1,0.0,
ctxfam_448,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,3.3744346592,0.9375,0.9375,0.4212892303,3.3744346592,-137.8168520659,0,1,0,0,0,,0,,,
ctxfam_449,mixed_random,7,2,2,4,4,n7|k2|m2|r4|b4,0,0,0,3.7390581919,0.8584995252,0.0,0.5661488609,2.2543566474,7.9462636527,0,0,0,0,0,,0,,,
ctxfam_450,redundant_measurement,6,2,2,4,1,n6|k2|m2|r1|b4,0,0,0,4.0296519996,0.8888888889,0.8888888889,0.0226658336,4.0296519996,-49.9149356242,0,0,0,0,0,3,1,3,0.0,
ctxfam_451,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,3.9867922396,0.0,0.0,1.0,0.0,-22.4435904074,0,0,0,1,0,1,1,1,0.0,
ctxfam_452,local_only,7,2,2,4,3,n7|k2|m2|r3|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-5.6387815514,0,0,0,1,1,0,1,0,0.0,
ctxfam_453,mixed_random,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,4.3789555914,0.6666666667,0.0,1.0,0.0,-28.6427219367,1,1,0,0,0,2,1,2,0.0,
ctxfam_454,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,1,3.5339459007,0.0,0.0,1.0,0.0,-36.1852340434,0,1,0,1,0,1,1,1,0.0,
ctxfam_455,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.1387264755,0.0,0.0,1.0,0.0,-61.0199974085,1,1,0,1,0,1,1,1,0.0,
ctxfam_456,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,4.4246705973,0.5,0.0,1.0,0.0,-64.3389010118,1,1,0,0,0,2,1,2,0.0,
ctxfam_457,drift_prone,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,2.5850144758,0.0,0.0,1.0,0.0,-82.0758772604,1,1,0,0,0,,0,,,
ctxfam_458,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,0,0,0,2.7350600952,1.0,1.0,0.4831222262,2.7350600952,-100.4270076293,0,1,0,0,0,,0,,,
ctxfam_459,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,4.8129465321,0.0,0.0,1.0,0.0,-44.0539042971,1,1,0,1,0,1,1,1,0.0,
ctxfam_460,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,3.4135280742,1.0,1.0,0.2722333693,3.4135280742,-66.7405659775,0,1,0,0,0,2,1,2,0.0,
ctxfam_461,shared_exact,6,5,2,10,2,n6|k5|m2|r2|b10,0,0,0,2.8544366808,0.0,0.0,0.4506634046,2.8544366808,-136.3185354366,0,1,0,0,0,4,1,4,0.0,
ctxfam_462,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,5.3083064449,0.5688290204,0.0,1.0,0.0,7.7424022387,1,1,0,0,0,4,1,4,0.0,
ctxfam_463,redundant_measurement,5,2,2,4,1,n5|k2|m2|r1|b4,0,0,0,3.585685828,0.8863636364,0.8863636364,0.0055096838,3.585685828,-51.0135469916,0,0,0,0,0,3,1,3,0.0,
ctxfam_464,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,1.8989630344,0.0,0.0,0.4274411022,1.8989630344,-65.0986187131,0,1,0,0,0,2,1,2,0.0,
ctxfam_465,mixed_random,5,2,2,4,4,n5|k2|m2|r4|b4,0,0,0,3.8292510058,1.0,0.0,0.7139612232,1.1078234188,8.3485378338,0,0,0,0,0,4,1,4,0.0,
ctxfam_466,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,0,3.5279906204,0.0,0.0,0.0215114553,3.5279906204,-100.6841766697,0,1,0,0,0,2,1,2,0.0,
ctxfam_467,shared_exact,5,2,2,4,2,n5|k2|m2|r2|b4,0,0,0,3.952257454,0.0,0.0,0.1375467167,3.952257454,-29.0749454394,0,0,0,0,0,2,1,2,0.0,
ctxfam_468,redundant_measurement,4,4,2,8,1,n4|k4|m2|r1|b8,0,0,0,2.45732813,0.6,0.6,0.4876116648,2.45732813,-122.690938419,0,1,0,0,0,2,1,2,0.0,
ctxfam_469,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,4.9793927772,0.9384711779,0.0,1.0,0.0,9.1902397874,1,1,0,0,0,4,1,4,0.0,
ctxfam_470,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,0,0,0,4.5581213881,0.75,0.75,0.218288631,4.5581213881,-100.5362576954,0,1,0,0,0,,0,,,
ctxfam_471,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,1,3.8606891877,0.0,0.0,1.0,0.0,-34.7312619613,0,1,0,1,0,2,1,2,0.0,
ctxfam_472,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.4336723962,0.0,0.0,1.0,0.0,-61.0014134865,1,1,0,1,0,1,1,1,0.0,
ctxfam_473,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,0,0,0,2.4445989098,1.0,1.0,0.5380142307,2.4445989098,-99.7424673545,0,1,0,0,0,,0,,,
ctxfam_474,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,0,3.2805892955,1.0,1.0,0.2841167252,3.2805892955,-62.5439501233,0,0,0,0,0,4,1,4,0.0,
ctxfam_475,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,2.7018383222,0.0,0.0,1.0,0.0,-19.8818976198,0,0,0,1,0,2,1,2,0.0,
ctxfam_476,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,0,3.9150569897,1.0,1.0,0.3809751372,3.9150569897,-63.9761643166,0,0,0,0,0,,0,,,
ctxfam_477,drift_prone,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,0.0736725328,0.0,0.0,1.0,0.0,-95.3267932989,1,1,0,0,0,,0,,,
ctxfam_478,shared_exact,5,5,2,10,2,n5|k5|m2|r2|b10,0,0,0,3.3126742666,0.0,0.0,0.3238031969,3.3126742666,-136.6123374767,0,1,0,0,0,3,1,3,0.0,
ctxfam_479,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,3.9325424748,0.0,0.0,1.0,0.0,-95.5830328051,1,1,0,1,0,1,1,1,0.0,
ctxfam_480,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,5.8721333219,0.0,0.0,1.0,0.0,-53.0684593373,1,1,0,1,0,1,1,1,0.0,
ctxfam_481,shared_exact,6,4,2,8,2,n6|k4|m2|r2|b8,0,0,0,1.970626634,0.4285714286,0.4285714286,0.6275865714,1.970626634,-100.5151550219,0,1,0,0,0,,0,,,
ctxfam_482,shared_exact,4,4,2,8,2,n4|k4|m2|r2|b8,0,0,0,1.7966831038,0.0,0.0,0.5878126272,1.7966831038,-101.5112225352,0,1,0,0,0,2,1,2,0.0,
ctxfam_483,shared_exact,6,5,2,10,2,n6|k5|m2|r2|b10,0,0,0,2.1486792292,0.9166666667,0.9166666667,0.3205279675,2.1486792292,-138.0874461367,0,1,0,0,0,3,1,3,0.0,
ctxfam_484,shared_exact,6,5,2,10,2,n6|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-138.2857836389,0,1,0,0,1,0,1,0,0.0,
ctxfam_485,redundant_measurement,5,2,2,4,1,n5|k2|m2|r1|b4,0,0,0,3.5695847775,0.75,0.75,0.2018165786,3.5695847775,-49.525470629,0,0,0,0,0,3,1,3,0.0,
ctxfam_486,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,3.9763810002,0.0,0.0,1.0,0.0,-22.8067314651,0,1,0,1,0,1,1,1,0.0,
ctxfam_487,redundant_measurement,7,3,2,6,1,n7|k3|m2|r1|b6,0,0,0,3.2678083525,0.885786802,0.885786802,0.0147187098,3.2678083525,-86.0631507431,0,0,0,0,0,,0,,,
ctxfam_488,shared_exact,6,5,2,10,2,n6|k5|m2|r2|b10,0,0,0,3.7284117717,1.0,1.0,0.3076513152,3.7284117717,-137.0293678776,0,1,0,0,0,4,1,4,0.0,
ctxfam_489,local_only,6,3,2,6,4,n6|k3|m2|r4|b6,1,0,1,5.346351444,0.0,0.0,1.0,0.0,-19.7333066261,0,1,0,1,0,2,1,2,0.0,
ctxfam_490,local_only,6,4,2,8,5,n6|k4|m2|r5|b8,1,0,1,6.5714323727,0.0,0.0,1.0,0.0,-35.5089087537,0,1,0,1,0,1,1,1,0.0,
ctxfam_491,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,1,5.3926994214,0.0,0.0,1.0,0.0,-34.1894696228,0,1,0,1,0,1,1,1,0.0,
ctxfam_492,drift_prone,5,2,2,4,3,n5|k2|m2|r3|b4,0,0,0,1.6178622628,0.0,0.0,0.6531586739,1.471523122,-18.4493779966,0,0,0,0,0,4,1,4,0.0,
ctxfam_493,mixed_random,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,5.6885843754,0.8278321678,0.0,1.0,0.0,-58.014666003,1,1,0,0,0,4,1,4,0.0,
ctxfam_494,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,2.5208640947,0.0,0.0,0.5056178765,2.5208640947,-65.5219199561,0,1,0,0,0,2,1,2,0.0,
ctxfam_495,drift_prone,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,0,4.9640078186,0.0,0.0,1.0,0.0,-110.5194195549,1,1,0,0,0,3,1,3,0.0,
ctxfam_496,mixed_random,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,5.089919803,0.6876984127,0.0,1.0,0.0,-59.2113598815,1,1,0,0,0,4,1,4,0.0,
ctxfam_497,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,0,1,3.89242579,0.0,0.0,1.0,0.0,-7.2381778685,0,0,0,1,0,1,1,1,0.0,
ctxfam_498,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,2.7072904584,0.7073170732,0.7073170732,0.5549241903,2.7072904584,-137.0623426033,0,1,0,0,0,,0,,,
ctxfam_499,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,0,5.3850954673,1.0,0.0,1.0,0.0,-10.3099531204,1,1,0,0,0,3,1,3,0.0,
