witness_id,family,n,m_total,rank,total_info,descriptor_signature,local_exact,global_exact,dls,cid,psi,il,tsf,alignment,residual,rank_only_pred,budget_only_pred,target_class,notes
intv_2101_itv,intervention_split,5,2,2,5.48063908,n5|m2|r2|i5.48,1,1,0.0,,,1.27475488,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2101
intv_2102_obs,intervention_split,5,2,2,5.98645213,n5|m2|r2|i5.99,0,0,1.0,,,0.92968898,0.49844522,0.70600653,0.92968898,0,1,causal_context,mode=lift;pair=2102
intv_2102_itv,intervention_split,5,2,2,4.59512005,n5|m2|r2|i4.60,1,1,0.0,,,0.92968898,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2102
intv_2103_obs,intervention_split,5,2,2,5.09986659,n5|m2|r2|i5.10,0,0,1.0,,,0.0,0.18775706,0.43330942,1.38810276,0,1,causal_context,mode=no_change;pair=2103
intv_2103_itv,intervention_split,5,2,2,5.09986659,n5|m2|r2|i5.10,0,0,1.0,,,0.0,0.18775706,0.43330942,1.38810276,0,1,causal_context,mode=no_change;pair=2103
intv_2104_obs,intervention_split,5,2,2,4.21950803,n5|m2|r2|i4.22,0,0,0.6,,,0.0,0.09659512,0.31079756,2.17944947,0,1,causal_context,mode=no_change;pair=2104
intv_2104_itv,intervention_split,5,2,2,4.21950803,n5|m2|r2|i4.22,0,0,0.6,,,0.0,0.09659512,0.31079756,2.17944947,0,1,causal_context,mode=no_change;pair=2104
intv_2105_obs,intervention_split,5,2,2,5.98141437,n5|m2|r2|i5.98,0,0,1.0,,,0.0,0.25478012,0.50475748,1.40075737,0,1,causal_context,mode=no_change;pair=2105
intv_2105_itv,intervention_split,5,2,2,5.98141437,n5|m2|r2|i5.98,0,0,1.0,,,0.0,0.25478012,0.50475748,1.40075737,0,1,causal_context,mode=no_change;pair=2105
intv_2106_obs,intervention_split,5,2,2,5.56452058,n5|m2|r2|i5.56,0,0,0.5,,,1.28653504,0.3746604,0.61209509,1.28653504,0,1,causal_context,mode=lift;pair=2106
intv_2106_itv,intervention_split,5,2,2,2.56495074,n5|m2|r2|i2.56,1,1,0.0,,,1.28653504,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2106
intv_2107_obs,intervention_split,5,2,2,3.33220515,n5|m2|r2|i3.33,0,0,1.0,,,1.92724822,0.23514862,0.48492125,1.92724822,0,1,causal_context,mode=lift;pair=2107
intv_2107_itv,intervention_split,5,2,2,4.29045973,n5|m2|r2|i4.29,1,1,0.0,,,1.92724822,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2107
intv_2108_obs,intervention_split,5,2,2,6.60665028,n5|m2|r2|i6.61,0,0,1.0,,,0.0,0.55488549,0.74490636,0.9197532,0,1,causal_context,mode=no_change;pair=2108
intv_2108_itv,intervention_split,5,2,2,6.60665028,n5|m2|r2|i6.61,0,0,1.0,,,0.0,0.55488549,0.74490636,0.9197532,0,1,causal_context,mode=no_change;pair=2108
intv_2109_obs,intervention_split,5,2,2,3.49650814,n5|m2|r2|i3.50,1,1,0.0,,,-1.5630043,1.0,1.0,0.0,0,1,causal_context,mode=reverse;pair=2109
intv_2109_itv,intervention_split,5,2,2,6.12249292,n5|m2|r2|i6.12,0,0,1.0,,,-1.5630043,0.3855364,0.62091577,1.5630043,0,1,causal_context,mode=reverse;pair=2109
intv_2110_obs,intervention_split,5,2,2,5.57594928,n5|m2|r2|i5.58,0,0,0.33333333,,,1.78057703,0.13724873,0.37047096,1.78057703,0,1,causal_context,mode=lift;pair=2110
intv_2110_itv,intervention_split,5,2,2,4.00733351,n5|m2|r2|i4.01,1,1,0.0,,,1.78057703,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2110
intv_2111_obs,intervention_split,5,2,2,4.4067195,n5|m2|r2|i4.41,0,0,1.0,,,0.0,0.14757305,0.38415238,1.94748117,0,1,causal_context,mode=no_change;pair=2111
intv_2111_itv,intervention_split,5,2,2,4.4067195,n5|m2|r2|i4.41,0,0,1.0,,,0.0,0.14757305,0.38415238,1.94748117,0,1,causal_context,mode=no_change;pair=2111
intv_2112_obs,intervention_split,5,2,2,5.21493592,n5|m2|r2|i5.21,0,0,1.0,,,1.74455675,0.26640774,0.51614701,1.74455675,0,1,causal_context,mode=lift;pair=2112
intv_2112_itv,intervention_split,5,2,2,3.73767009,n5|m2|r2|i3.74,1,1,0.0,,,1.74455675,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2112
intv_2113_obs,intervention_split,5,2,2,3.1780545,n5|m2|r2|i3.18,0,0,0.125,,,0.0,0.0,0.0,2.0,0,1,causal_context,mode=no_change;pair=2113
intv_2113_itv,intervention_split,5,2,2,3.1780545,n5|m2|r2|i3.18,0,0,0.125,,,0.0,0.0,0.0,2.0,0,1,causal_context,mode=no_change;pair=2113
intv_2114_obs,intervention_split,5,2,2,2.83321411,n5|m2|r2|i2.83,0,0,0.8,,,1.16316,0.03151395,0.17752168,1.16316,0,1,causal_context,mode=lift;pair=2114
intv_2114_itv,intervention_split,5,2,2,2.94443982,n5|m2|r2|i2.94,1,1,0.0,,,1.16316,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2114
intv_2115_obs,intervention_split,5,2,2,5.47646368,n5|m2|r2|i5.48,0,0,0.0,,,0.0,0.33732368,0.58079573,1.45216618,0,1,causal_context,mode=no_change;pair=2115
intv_2115_itv,intervention_split,5,2,2,5.47646368,n5|m2|r2|i5.48,0,0,0.0,,,0.0,0.33732368,0.58079573,1.45216618,0,1,causal_context,mode=no_change;pair=2115
intv_2116_obs,intervention_split,5,2,2,4.787492,n5|m2|r2|i4.79,0,0,1.0,,,0.0,0.15202187,0.38989983,1.49443412,0,1,causal_context,mode=no_change;pair=2116
intv_2116_itv,intervention_split,5,2,2,4.787492,n5|m2|r2|i4.79,0,0,1.0,,,0.0,0.15202187,0.38989983,1.49443412,0,1,causal_context,mode=no_change;pair=2116
intv_2117_obs,intervention_split,5,2,2,4.93447411,n5|m2|r2|i4.93,1,1,0.0,,,0.0,1.0,1.0,0.0,0,1,causal_context,mode=reverse;pair=2117
intv_2117_itv,intervention_split,5,2,2,3.95124422,n5|m2|r2|i3.95,1,1,0.0,,,0.0,1.0,1.0,0.0,0,1,causal_context,mode=reverse;pair=2117
intv_2118_obs,intervention_split,5,2,2,6.87832654,n5|m2|r2|i6.88,0,0,1.0,,,0.70382214,0.62061252,0.78778964,0.70382214,0,1,causal_context,mode=lift;pair=2118
intv_2118_itv,intervention_split,5,2,2,4.95582723,n5|m2|r2|i4.96,1,1,0.0,,,0.70382214,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2118
intv_2119_obs,intervention_split,5,2,2,5.23644213,n5|m2|r2|i5.24,0,0,0.0,,,2.19283165,0.17134723,0.41394109,2.19283165,0,1,causal_context,mode=lift;pair=2119
intv_2119_itv,intervention_split,5,2,2,5.05624598,n5|m2|r2|i5.06,1,1,0.0,,,2.19283165,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2119
intv_2120_obs,intervention_split,5,2,2,4.66343935,n5|m2|r2|i4.66,0,0,1.0,,,1.09888451,0.30402242,0.55138228,1.09888451,0,1,causal_context,mode=lift;pair=2120
intv_2120_itv,intervention_split,5,2,2,3.55534863,n5|m2|r2|i3.56,1,1,0.0,,,1.09888451,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2120
intv_2121_obs,intervention_split,5,2,2,5.66988109,n5|m2|r2|i5.67,0,0,0.0,,,1.36457648,0.32317295,0.56848303,1.36457648,0,1,causal_context,mode=lift;pair=2121
intv_2121_itv,intervention_split,5,2,2,4.48863658,n5|m2|r2|i4.49,1,1,0.0,,,1.36457648,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2121
intv_2122_obs,intervention_split,5,2,2,5.30826792,n5|m2|r2|i5.31,0,0,0.0,,,1.71625888,0.34075948,0.58374608,1.71625888,0,1,causal_context,mode=lift;pair=2122
intv_2122_itv,intervention_split,5,2,2,4.77068483,n5|m2|r2|i4.77,1,1,0.0,,,1.71625888,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2122
intv_2123_obs,intervention_split,5,2,2,6.28971567,n5|m2|r2|i6.29,0,0,1.0,,,1.01929438,0.45923773,0.67767081,1.01929438,0,1,causal_context,mode=lift;pair=2123
intv_2123_itv,intervention_split,5,2,2,3.36729628,n5|m2|r2|i3.37,1,1,0.0,,,1.01929438,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2123
intv_2124_obs,intervention_split,5,2,2,3.43398824,n5|m2|r2|i3.43,0,0,1.0,,,1.55542754,0.32330826,0.56860202,1.55542754,0,1,causal_context,mode=lift;pair=2124
intv_2124_itv,intervention_split,5,2,2,5.19849718,n5|m2|r2|i5.20,1,1,0.0,,,1.55542754,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2124
intv_2125_obs,intervention_split,5,2,2,4.17438765,n5|m2|r2|i4.17,0,0,0.66666667,,,0.64450339,0.54299596,0.73688259,0.64450339,0,1,causal_context,mode=lift;pair=2125
intv_2125_itv,intervention_split,5,2,2,3.49650796,n5|m2|r2|i3.50,1,1,0.0,,,0.64450339,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2125
intv_2126_obs,intervention_split,5,2,2,6.41999502,n5|m2|r2|i6.42,0,0,0.0,,,0.82410745,0.60800697,0.77974802,0.82410745,0,1,causal_context,mode=lift;pair=2126
intv_2126_itv,intervention_split,5,2,2,5.2729997,n5|m2|r2|i5.27,1,1,0.0,,,0.82410745,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2126
intv_2127_obs,intervention_split,5,2,2,4.61512076,n5|m2|r2|i4.62,0,0,0.91666667,,,1.84283467,0.03092649,0.17585928,1.84283467,0,1,causal_context,mode=lift;pair=2127
intv_2127_itv,intervention_split,5,2,2,2.77258935,n5|m2|r2|i2.77,1,1,0.0,,,1.84283467,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2127
intv_2128_obs,intervention_split,5,2,2,5.95064266,n5|m2|r2|i5.95,0,0,0.0,,,1.22474487,0.45248919,0.67267316,1.22474487,0,1,causal_context,mode=lift;pair=2128
intv_2128_itv,intervention_split,5,2,2,4.68213143,n5|m2|r2|i4.68,1,1,0.0,,,1.22474487,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2128
intv_2129_obs,intervention_split,5,2,2,5.26785842,n5|m2|r2|i5.27,0,0,1.0,,,1.1214865,0.24845838,0.49845599,1.1214865,0,1,causal_context,mode=lift;pair=2129
intv_2129_itv,intervention_split,5,2,2,3.25809696,n5|m2|r2|i3.26,1,1,0.0,,,1.1214865,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2129
intv_2130_obs,intervention_split,5,2,2,5.43807945,n5|m2|r2|i5.44,0,0,0.0,,,0.0,0.40303659,0.63485163,1.09544512,0,1,causal_context,mode=no_change;pair=2130
intv_2130_itv,intervention_split,5,2,2,5.43807945,n5|m2|r2|i5.44,0,0,0.0,,,0.0,0.40303659,0.63485163,1.09544512,0,1,causal_context,mode=no_change;pair=2130
intv_2131_obs,intervention_split,5,2,2,5.42495021,n5|m2|r2|i5.42,0,0,0.0,,,1.17986037,0.54195393,0.7361752,1.17986037,0,1,causal_context,mode=lift;pair=2131
intv_2131_itv,intervention_split,5,2,2,4.64439115,n5|m2|r2|i4.64,1,1,0.0,,,1.17986037,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2131
intv_2132_obs,intervention_split,5,2,2,5.84064179,n5|m2|r2|i5.84,0,0,0.0,,,1.847374,0.30464438,0.55194599,1.847374,0,1,causal_context,mode=lift;pair=2132
intv_2132_itv,intervention_split,5,2,2,5.39816284,n5|m2|r2|i5.40,1,1,0.0,,,1.847374,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2132
intv_2133_obs,intervention_split,5,2,2,5.65248932,n5|m2|r2|i5.65,0,0,0.0,,,0.0,0.25300035,0.5029914,1.57167918,0,1,causal_context,mode=no_change;pair=2133
intv_2133_itv,intervention_split,5,2,2,5.65248932,n5|m2|r2|i5.65,0,0,0.0,,,0.0,0.25300035,0.5029914,1.57167918,0,1,causal_context,mode=no_change;pair=2133
intv_2134_obs,intervention_split,5,2,2,5.15329177,n5|m2|r2|i5.15,0,0,0.0,,,0.0,0.0899257,0.29987615,1.56552453,0,1,causal_context,mode=no_change;pair=2134
intv_2134_itv,intervention_split,5,2,2,5.15329177,n5|m2|r2|i5.15,0,0,0.0,,,0.0,0.0899257,0.29987615,1.56552453,0,1,causal_context,mode=no_change;pair=2134
intv_2135_obs,intervention_split,5,2,2,4.52178882,n5|m2|r2|i4.52,0,0,1.0,,,0.0,0.31602934,0.56216487,1.45213486,0,1,causal_context,mode=no_change;pair=2135
intv_2135_itv,intervention_split,5,2,2,4.52178882,n5|m2|r2|i4.52,0,0,1.0,,,0.0,0.31602934,0.56216487,1.45213486,0,1,causal_context,mode=no_change;pair=2135
intv_2136_obs,intervention_split,5,2,2,6.78105771,n5|m2|r2|i6.78,0,0,0.0,,,1.07018197,0.54825546,0.74044275,1.07018197,0,1,causal_context,mode=lift;pair=2136
intv_2136_itv,intervention_split,5,2,2,5.08140453,n5|m2|r2|i5.08,1,1,0.0,,,1.07018197,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2136
intv_2137_obs,intervention_split,5,2,2,4.38202737,n5|m2|r2|i4.38,0,0,0.5,,,0.77459667,0.46754447,0.68377223,0.77459667,0,1,causal_context,mode=lift;pair=2137
intv_2137_itv,intervention_split,5,2,2,3.49650796,n5|m2|r2|i3.50,1,1,0.0,,,0.77459667,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2137
intv_2138_obs,intervention_split,5,2,2,5.48479707,n5|m2|r2|i5.48,0,0,1.0,,,0.67559717,0.69913615,0.83614362,0.67559717,0,1,causal_context,mode=lift;pair=2138
intv_2138_itv,intervention_split,5,2,2,3.49650814,n5|m2|r2|i3.50,1,1,0.0,,,0.67559717,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2138
intv_2139_obs,intervention_split,5,2,2,4.26268019,n5|m2|r2|i4.26,0,0,0.0,,,2.36166568,0.22270424,0.4719155,2.36166568,0,1,causal_context,mode=lift;pair=2139
intv_2139_itv,intervention_split,5,2,2,5.17048416,n5|m2|r2|i5.17,1,1,0.0,,,2.36166568,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2139
intv_2140_obs,intervention_split,5,2,2,2.99573277,n5|m2|r2|i3.00,0,0,0.0,,,0.89442719,0.13508894,0.36754447,0.89442719,0,1,causal_context,mode=lift;pair=2140
intv_2140_itv,intervention_split,5,2,2,2.56495036,n5|m2|r2|i2.56,1,1,0.0,,,0.89442719,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2140
intv_2141_obs,intervention_split,5,2,2,2.19722536,n5|m2|r2|i2.20,0,0,0.83333333,,,2.72845092,0.03144986,0.17734109,2.72845092,0,1,causal_context,mode=lift;pair=2141
intv_2141_itv,intervention_split,5,2,2,4.66343929,n5|m2|r2|i4.66,1,1,0.0,,,2.72845092,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2141
intv_2142_obs,intervention_split,5,2,2,3.49650799,n5|m2|r2|i3.50,1,1,0.0,,,-1.67959895,1.0,1.0,0.0,0,1,causal_context,mode=reverse;pair=2142
intv_2142_itv,intervention_split,5,2,2,5.24702428,n5|m2|r2|i5.25,0,0,0.0,,,-1.67959895,0.13335006,0.36517127,1.67959895,0,1,causal_context,mode=reverse;pair=2142
intv_2143_obs,intervention_split,5,2,2,4.26268047,n5|m2|r2|i4.26,0,0,1.0,,,0.0,0.07890567,0.28090153,1.90255573,0,1,causal_context,mode=no_change;pair=2143
intv_2143_itv,intervention_split,5,2,2,4.26268047,n5|m2|r2|i4.26,0,0,1.0,,,0.0,0.07890567,0.28090153,1.90255573,0,1,causal_context,mode=no_change;pair=2143
intv_2144_obs,intervention_split,5,2,2,6.20253562,n5|m2|r2|i6.20,0,0,1.0,,,1.04745692,0.50337283,0.70948772,1.04745692,0,1,causal_context,mode=lift;pair=2144
intv_2144_itv,intervention_split,5,2,2,3.73767009,n5|m2|r2|i3.74,1,1,0.0,,,1.04745692,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2144
intv_2145_obs,intervention_split,5,2,2,3.95124405,n5|m2|r2|i3.95,0,0,0.66666667,,,1.03774904,0.36938161,0.60776773,1.03774904,0,1,causal_context,mode=lift;pair=2145
intv_2145_itv,intervention_split,5,2,2,4.77068483,n5|m2|r2|i4.77,1,1,0.0,,,1.03774904,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2145
intv_2146_obs,intervention_split,5,2,2,4.98360679,n5|m2|r2|i4.98,0,0,1.0,,,1.71815447,0.23228249,0.48195693,1.71815447,0,1,causal_context,mode=lift;pair=2146
intv_2146_itv,intervention_split,5,2,2,4.33073358,n5|m2|r2|i4.33,1,1,0.0,,,1.71815447,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2146
intv_2147_obs,intervention_split,5,2,2,6.79009732,n5|m2|r2|i6.79,0,0,0.0,,,0.0,0.40155248,0.63368168,1.51036911,0,1,causal_context,mode=no_change;pair=2147
intv_2147_itv,intervention_split,5,2,2,6.79009732,n5|m2|r2|i6.79,0,0,0.0,,,0.0,0.40155248,0.63368168,1.51036911,0,1,causal_context,mode=no_change;pair=2147
intv_2148_obs,intervention_split,5,2,2,5.56452055,n5|m2|r2|i5.56,0,0,0.0,,,1.15966702,0.27727378,0.52656792,1.15966702,0,1,causal_context,mode=lift;pair=2148
intv_2148_itv,intervention_split,5,2,2,3.49650796,n5|m2|r2|i3.50,1,1,0.0,,,1.15966702,1.0,1.0,0.0,0,1,causal_context,mode=lift;pair=2148
intv_2149_obs,intervention_split,5,2,2,1.09861462,n5|m2|r2|i1.10,1,1,0.0,,,-1.08308676,1.0,1.0,0.0,0,1,causal_context,mode=reverse;pair=2149
intv_2149_itv,intervention_split,5,2,2,4.64439126,n5|m2|r2|i4.64,0,0,1.0,,,-1.08308676,0.21018247,0.45845662,1.08308676,0,1,causal_context,mode=reverse;pair=2149
design_2150_d_opt,design_conflict,4,2,2,4.75359038,n4|m2|r2|i4.75,0,0,0.0,,,,0.06255528,0.25011053,2.70376494,0,1,design_target,pair=2150;label=d_opt;d_score=4.7536;a_score=0.4113
design_2150_alpha_opt,design_conflict,4,2,2,4.51085973,n4|m2|r2|i4.51,0,0,1.0,,,,0.16916153,0.41129252,2.12261502,0,1,design_target,pair=2150;label=alpha_opt;d_score=4.7536;a_score=0.4113
design_2151_d_opt,design_conflict,4,2,2,5.14749465,n4|m2|r2|i5.15,0,0,0.0,,,,0.6733112,0.82055542,0.64699664,0,1,design_target,pair=2151;label=d_opt;d_score=5.1475;a_score=0.8206
design_2151_alpha_opt,design_conflict,4,2,2,5.14749465,n4|m2|r2|i5.15,0,0,0.0,,,,0.6733112,0.82055542,0.64699664,0,1,design_target,pair=2151;label=alpha_opt;d_score=5.1475;a_score=0.8206
design_2152_d_opt,design_conflict,4,2,2,5.31812014,n4|m2|r2|i5.32,0,0,1.0,,,,0.00368007,0.06066356,2.97044263,0,1,design_target,pair=2152;label=d_opt;d_score=5.3181;a_score=0.2254
design_2152_alpha_opt,design_conflict,4,2,2,2.07944367,n4|m2|r2|i2.08,0,0,0.875,,,,0.05080666,0.22540333,2.44948974,0,1,design_target,pair=2152;label=alpha_opt;d_score=5.3181;a_score=0.2254
design_2153_d_opt,design_conflict,4,2,2,4.9416426,n4|m2|r2|i4.94,0,0,0.0,,,,0.07134225,0.26709969,1.6388149,0,1,design_target,pair=2153;label=d_opt;d_score=4.9416;a_score=0.3016
design_2153_alpha_opt,design_conflict,4,2,2,3.71357241,n4|m2|r2|i3.71,0,0,1.0,,,,0.09094429,0.3015697,1.56173762,0,1,design_target,pair=2153;label=alpha_opt;d_score=4.9416;a_score=0.3016
design_2154_d_opt,design_conflict,4,2,2,5.02388069,n4|m2|r2|i5.02,0,0,0.0,,,,0.0658477,0.25660806,2.10262993,0,1,design_target,pair=2154;label=d_opt;d_score=5.0239;a_score=1.0000
design_2154_alpha_opt,design_conflict,4,2,2,4.15888336,n4|m2|r2|i4.16,1,1,0.0,,,,1.0,1.0,0.0,0,1,design_target,pair=2154;label=alpha_opt;d_score=5.0239;a_score=1.0000
design_2155_d_opt,design_conflict,4,2,2,4.49980988,n4|m2|r2|i4.50,0,0,0.0,,,,0.15633175,0.3953881,1.91195072,0,1,design_target,pair=2155;label=d_opt;d_score=4.4998;a_score=0.6921
design_2155_alpha_opt,design_conflict,4,2,2,4.34380566,n4|m2|r2|i4.34,0,0,0.0,,,,0.47899615,0.69209548,0.97367959,0,1,design_target,pair=2155;label=alpha_opt;d_score=4.4998;a_score=0.6921
design_2156_d_opt,design_conflict,4,2,2,4.49980988,n4|m2|r2|i4.50,0,0,0.0,,,,0.46754447,0.68377223,0.9486833,0,1,design_target,pair=2156;label=d_opt;d_score=4.4998;a_score=0.9370
design_2156_alpha_opt,design_conflict,4,2,2,4.02535198,n4|m2|r2|i4.03,0,0,0.0,,,,0.8779801,0.93700592,0.18898224,0,1,design_target,pair=2156;label=alpha_opt;d_score=4.4998;a_score=0.9370
design_2157_d_opt,design_conflict,4,2,2,4.61512073,n4|m2|r2|i4.62,0,0,0.0,,,,0.00107016,0.0327133,3.05882913,0,1,design_target,pair=2157;label=d_opt;d_score=4.6151;a_score=0.6727
design_2157_alpha_opt,design_conflict,4,2,2,2.63905812,n4|m2|r2|i2.64,0,0,1.0,,,,0.45248919,0.67267316,1.03509834,0,1,design_target,pair=2157;label=alpha_opt;d_score=4.6151;a_score=0.6727
design_2158_d_opt,design_conflict,4,2,2,4.48863658,n4|m2|r2|i4.49,0,0,0.0,,,,0.01011271,0.10056197,1.79887605,0,1,design_target,pair=2158;label=d_opt;d_score=4.4886;a_score=0.5149
design_2158_alpha_opt,design_conflict,4,2,2,2.83321399,n4|m2|r2|i2.83,0,0,0.0,,,,0.26515162,0.51492875,0.9701425,0,1,design_target,pair=2158;label=alpha_opt;d_score=4.4886;a_score=0.5149
design_2159_d_opt,design_conflict,4,2,2,4.60517039,n4|m2|r2|i4.61,0,0,0.9,,,,0.0336735,0.18350342,2.0,0,1,design_target,pair=2159;label=d_opt;d_score=4.6052;a_score=0.7885
design_2159_alpha_opt,design_conflict,4,2,2,3.71357238,n4|m2|r2|i3.71,0,0,0.0,,,,0.6217949,0.78853973,0.51796977,0,1,design_target,pair=2159;label=alpha_opt;d_score=4.6052;a_score=0.7885
design_2160_d_opt,design_conflict,4,2,2,4.75359038,n4|m2|r2|i4.75,0,0,1.0,,,,0.02427917,0.15581775,2.53254676,0,1,design_target,pair=2160;label=d_opt;d_score=4.7536;a_score=0.8039
design_2160_alpha_opt,design_conflict,4,2,2,3.25809727,n4|m2|r2|i3.26,0,0,1.0,,,,0.64622927,0.80388386,0.58834841,0,1,design_target,pair=2160;label=alpha_opt;d_score=4.7536;a_score=0.8039
design_2161_d_opt,design_conflict,4,2,2,3.78418995,n4|m2|r2|i3.78,0,0,1.0,,,,0.0009472,0.03077663,1.67874412,0,1,design_target,pair=2161;label=d_opt;d_score=3.7842;a_score=0.6838
design_2161_alpha_opt,design_conflict,4,2,2,2.99573287,n4|m2|r2|i3.00,0,0,1.0,,,,0.46754447,0.68377223,0.54772256,0,1,design_target,pair=2161;label=alpha_opt;d_score=3.7842;a_score=0.6838
design_2162_d_opt,design_conflict,4,2,2,5.12989887,n4|m2|r2|i5.13,0,0,0.0,,,,0.03663107,0.19139246,2.55704156,0,1,design_target,pair=2162;label=d_opt;d_score=5.1299;a_score=0.7418
design_2162_alpha_opt,design_conflict,4,2,2,3.29583761,n4|m2|r2|i3.30,0,0,0.66666667,,,,0.55026889,0.74180111,0.81649658,0,1,design_target,pair=2162;label=alpha_opt;d_score=5.1299;a_score=0.7418
design_2163_d_opt,design_conflict,4,2,2,4.85981258,n4|m2|r2|i4.86,1,1,0.0,,,,1.0,1.0,0.0,0,1,design_target,pair=2163;label=d_opt;d_score=4.8598;a_score=1.0000
design_2163_alpha_opt,design_conflict,4,2,2,3.91202331,n4|m2|r2|i3.91,1,1,0.0,,,,1.0,1.0,0.0,0,1,design_target,pair=2163;label=alpha_opt;d_score=4.8598;a_score=1.0000
design_2164_d_opt,design_conflict,4,2,2,4.48863658,n4|m2|r2|i4.49,0,0,0.0,,,,0.21597147,0.46472731,1.31114497,0,1,design_target,pair=2164;label=d_opt;d_score=4.4886;a_score=0.7327
design_2164_alpha_opt,design_conflict,4,2,2,4.34380566,n4|m2|r2|i4.34,0,0,0.0,,,,0.53690609,0.73273876,0.65465367,0,1,design_target,pair=2164;label=alpha_opt;d_score=4.4886;a_score=0.7327
design_2165_d_opt,design_conflict,4,2,2,4.51085973,n4|m2|r2|i4.51,0,0,1.0,,,,0.01049794,0.10245945,3.23612847,0,1,design_target,pair=2165;label=d_opt;d_score=4.5109;a_score=0.8039
design_2165_alpha_opt,design_conflict,4,2,2,4.15888336,n4|m2|r2|i4.16,0,0,0.6,,,,0.64622927,0.80388386,0.70710678,0,1,design_target,pair=2165;label=alpha_opt;d_score=4.5109;a_score=0.8039
design_2166_d_opt,design_conflict,4,2,2,4.45434752,n4|m2|r2|i4.45,0,0,1.0,,,,0.0882187,0.29701633,0.99416905,0,1,design_target,pair=2166;label=d_opt;d_score=4.4543;a_score=0.6792
design_2166_alpha_opt,design_conflict,4,2,2,3.52636102,n4|m2|r2|i3.53,0,0,0.0,,,,0.46125223,0.67915553,0.45374261,0,1,design_target,pair=2166;label=alpha_opt;d_score=4.4543;a_score=0.6792
design_2167_d_opt,design_conflict,4,2,2,4.12713464,n4|m2|r2|i4.13,0,0,1.0,,,,0.00246195,0.04961807,3.29221957,0,1,design_target,pair=2167;label=d_opt;d_score=4.1271;a_score=0.7418
design_2167_alpha_opt,design_conflict,4,2,2,1.60944091,n4|m2|r2|i1.61,0,0,0.0,,,,0.55026889,0.74180111,0.89442719,0,1,design_target,pair=2167;label=alpha_opt;d_score=4.1271;a_score=0.7418
design_2168_d_opt,design_conflict,4,2,2,3.93182602,n4|m2|r2|i3.93,0,0,1.0,,,,0.00213108,0.04616358,3.01629561,0,1,design_target,pair=2168;label=d_opt;d_score=3.9318;a_score=1.0000
design_2168_alpha_opt,design_conflict,4,2,2,1.7917613,n4|m2|r2|i1.79,1,1,0.0,,,,1.0,1.0,0.0,0,1,design_target,pair=2168;label=alpha_opt;d_score=3.9318;a_score=1.0000
design_2169_d_opt,design_conflict,4,2,2,3.6888798,n4|m2|r2|i3.69,0,0,1.0,,,,0.0,0.0,1.41421356,0,1,design_target,pair=2169;label=d_opt;d_score=3.6889;a_score=0.5000
design_2169_alpha_opt,design_conflict,4,2,2,2.07944254,n4|m2|r2|i2.08,0,0,0.8,,,,0.25,0.5,0.70710678,0,1,design_target,pair=2169;label=alpha_opt;d_score=3.6889;a_score=0.5000
design_2170_d_opt,design_conflict,4,2,2,4.49980988,n4|m2|r2|i4.50,0,0,0.0,,,,0.51431458,0.71715729,0.63245553,0,1,design_target,pair=2170;label=d_opt;d_score=4.4998;a_score=1.0000
design_2170_alpha_opt,design_conflict,4,2,2,3.25809704,n4|m2|r2|i3.26,1,1,0.0,,,,1.0,1.0,0.0,0,1,design_target,pair=2170;label=alpha_opt;d_score=4.4998;a_score=1.0000
design_2171_d_opt,design_conflict,4,2,2,4.64439111,n4|m2|r2|i4.64,0,0,1.0,,,,0.53357788,0.73046415,0.80860754,0,1,design_target,pair=2171;label=d_opt;d_score=4.6444;a_score=0.7753
