anomaly_id,type,family,n,contexts,descriptor_signature,local_exact,global_exact,fragility_metric,trigger,notes
p_ctx_1210,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-47.56,1,0,2.3035025,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1212,local_exact_global_fail,multi_context_shared,6,2,n6|m4|r2|i-19.07,1,0,3.34406873,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1213,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.52,0,0,0.06848652,eps=0.04147,global verdict changed under context drift
p_ctx_flip_1215,context_drift_flip,multi_context_shared,6,2,n6|m4|r2|i-20.72,0,0,0.28520052,eps=0.05392,global verdict changed under context drift
p_ctx_1216,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-49.30,1,0,2.0573593,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1217,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-20.88,1,0,2.42855355,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1218,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-20.57,1,0,2.66799209,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1219,context_drift_flip,multi_context_shared,4,4,n4|m8|r2|i-77.48,0,0,0.23367688,eps=0.09532,global verdict changed under context drift
p_ctx_1221,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-21.26,1,0,2.13663693,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1222,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.18,0,0,0.07520553,eps=0.01890,global verdict changed under context drift
p_ctx_flip_1224,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.32,0,0,0.33215928,eps=0.07063,global verdict changed under context drift
p_ctx_1225,local_exact_global_fail,multi_context_shared,6,4,n6|m8|r2|i-73.55,1,0,3.47507294,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1226,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-22.99,0,0,0.08184387,eps=0.03287,global verdict changed under context drift
p_ctx_flip_1227,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-50.23,0,0,0.01976883,eps=0.00763,global verdict changed under context drift
p_ctx_1229,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.80,1,0,2.53420716,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1231,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-48.63,0,0,0.58456881,eps=0.09312,global verdict changed under context drift
p_ctx_flip_1232,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-47.60,0,0,0.23398687,eps=0.05018,global verdict changed under context drift
p_ctx_flip_1234,context_drift_flip,multi_context_shared,6,3,n6|m6|r2|i-49.97,0,0,0.11285096,eps=0.04142,global verdict changed under context drift
p_ctx_1235,local_exact_global_fail,multi_context_shared,5,2,n5|m4|r2|i-20.54,1,0,2.22667551,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1236,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-46.00,1,0,3.2681422,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1237,local_exact_global_fail,multi_context_shared,4,2,n4|m4|r2|i-23.94,1,0,0.84016805,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1238,local_exact_global_fail,multi_context_shared,4,3,n4|m6|r2|i-47.87,1,0,1.57365067,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1239,context_drift_flip,multi_context_shared,5,4,n5|m8|r2|i-75.51,0,0,0.47909447,eps=0.05659,global verdict changed under context drift
p_ctx_flip_1240,context_drift_flip,multi_context_shared,4,4,n4|m8|r2|i-76.04,0,0,0.29082811,eps=0.07819,global verdict changed under context drift
p_ctx_1241,local_exact_global_fail,multi_context_shared,6,4,n6|m8|r2|i-72.79,1,0,3.94104757,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1242,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-48.68,0,0,0.21249992,eps=0.08024,global verdict changed under context drift
p_ctx_flip_1243,context_drift_flip,multi_context_shared,5,2,n5|m4|r2|i-21.22,0,0,0.09606593,eps=0.01840,global verdict changed under context drift
p_ctx_1244,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.52,1,0,3.13215919,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1245,local_exact_global_fail,multi_context_shared,6,3,n6|m6|r2|i-46.45,1,0,3.80222376,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1246,local_exact_global_fail,multi_context_shared,4,3,n4|m6|r2|i-48.62,1,0,2.2222597,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_1247,local_exact_global_fail,multi_context_shared,5,3,n5|m6|r2|i-47.10,1,0,2.41483449,shared_decoder_constraint,each context individually exact but no shared decoder
p_ctx_flip_1248,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-49.08,0,0,0.0977987,eps=0.02947,global verdict changed under context drift
p_ctx_flip_1249,context_drift_flip,multi_context_shared,5,3,n5|m6|r2|i-48.29,0,0,0.07587941,eps=0.04324,global verdict changed under context drift
p_mismatch_3030,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.63,0,0,1.79062816,representation_change,wrong representation increases residual
p_mismatch_3031,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.69,0,0,2.02853969,representation_change,wrong representation increases residual
p_mismatch_3032,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i3.18,0,0,2.53140806,representation_change,wrong representation increases residual
p_mismatch_3033,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.95,0,0,2.27749309,representation_change,wrong representation increases residual
p_mismatch_3036,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.40,0,0,2.88505276,representation_change,wrong representation increases residual
p_mismatch_3040,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.43,0,0,3.02620137,representation_change,wrong representation increases residual
p_mismatch_3042,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i6.10,0,0,2.04124145,representation_change,wrong representation increases residual
p_mismatch_3043,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.74,0,0,2.09434515,representation_change,wrong representation increases residual
p_mismatch_3044,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.25,0,0,2.59796423,representation_change,wrong representation increases residual
p_noise_3045_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i3.87,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3045,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.87,1,1,1.90515869,representation_change,wrong representation increases residual
p_mismatch_3046,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i6.54,0,0,1.41421356,representation_change,wrong representation increases residual
p_mismatch_3047,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i2.64,0,0,1.1111678,representation_change,wrong representation increases residual
p_mismatch_3049,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.34,0,0,3.70422189,representation_change,wrong representation increases residual
p_mismatch_3052,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.66,0,0,1.25420641,representation_change,wrong representation increases residual
p_mismatch_3053,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i6.64,0,0,1.37248713,representation_change,wrong representation increases residual
p_mismatch_3054,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.00,0,0,1.5,representation_change,wrong representation increases residual
p_mismatch_3055,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.74,0,0,1.01360607,representation_change,wrong representation increases residual
p_mismatch_3056,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.30,0,0,2.26858917,representation_change,wrong representation increases residual
p_mismatch_3057,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.37,0,0,3.16227766,representation_change,wrong representation increases residual
p_mismatch_3059,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.16,0,0,1.7038697,representation_change,wrong representation increases residual
p_mismatch_3060,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.85,0,0,3.16791955,representation_change,wrong representation increases residual
p_mismatch_3061,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.80,0,0,1.91702895,representation_change,wrong representation increases residual
p_mismatch_3062,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.14,0,0,0.89442719,representation_change,wrong representation increases residual
p_mismatch_3064,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.12,0,0,2.29192458,representation_change,wrong representation increases residual
p_mismatch_3069,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.19,0,0,2.63558508,representation_change,wrong representation increases residual
p_mismatch_3070,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.94,0,0,3.54799032,representation_change,wrong representation increases residual
p_mismatch_3071,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.30,0,0,2.54898996,representation_change,wrong representation increases residual
p_mismatch_3074,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.80,0,0,3.25475692,representation_change,wrong representation increases residual
p_mismatch_3076,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.00,0,0,2.82842712,representation_change,wrong representation increases residual
p_mismatch_3077,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.49,0,0,2.83128846,representation_change,wrong representation increases residual
p_mismatch_3080,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.67,0,0,3.12582807,representation_change,wrong representation increases residual
p_mismatch_3081,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.17,0,0,2.18797487,representation_change,wrong representation increases residual
p_mismatch_3083,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.91,0,0,2.2501758,representation_change,wrong representation increases residual
p_mismatch_3085,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.70,0,0,3.53124975,representation_change,wrong representation increases residual
p_mismatch_3087,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.06,0,0,2.38849702,representation_change,wrong representation increases residual
p_noise_3088_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i1.10,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3088,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i1.10,1,1,0.33333333,representation_change,wrong representation increases residual
p_mismatch_3090,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.91,0,0,1.89366026,representation_change,wrong representation increases residual
p_mismatch_3091,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.56,0,0,3.11967143,representation_change,wrong representation increases residual
p_mismatch_3094,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.94,0,0,1.80906807,representation_change,wrong representation increases residual
p_mismatch_3095,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.39,0,0,2.61357403,representation_change,wrong representation increases residual
p_noise_3096_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i4.85,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3096,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.85,1,1,0.70710678,representation_change,wrong representation increases residual
p_mismatch_3098,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.51,0,0,2.37525447,representation_change,wrong representation increases residual
p_mismatch_3099,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.01,0,0,2.89162196,representation_change,wrong representation increases residual
p_mismatch_3101,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.47,0,0,2.98154497,representation_change,wrong representation increases residual
p_mismatch_3102,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i7.02,0,0,1.90877208,representation_change,wrong representation increases residual
p_mismatch_3105,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.96,0,0,1.37840488,representation_change,wrong representation increases residual
p_mismatch_3108,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.01,0,0,1.31660529,representation_change,wrong representation increases residual
p_mismatch_3111,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.60,0,0,2.65729646,representation_change,wrong representation increases residual
p_mismatch_3113,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.66,0,0,0.70710678,representation_change,wrong representation increases residual
p_mismatch_3115,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.08,0,0,1.88391987,representation_change,wrong representation increases residual
p_mismatch_3119,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.94,0,0,2.16905088,representation_change,wrong representation increases residual
p_mismatch_3121,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i2.71,0,0,1.15470054,representation_change,wrong representation increases residual
p_mismatch_3126,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.79,0,0,1.45174085,representation_change,wrong representation increases residual
p_mismatch_3128,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i7.04,0,0,2.40447762,representation_change,wrong representation increases residual
p_mismatch_3129,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.15,0,0,3.18890204,representation_change,wrong representation increases residual
p_noise_3130_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i2.20,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3130,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i2.20,1,1,2.64575131,representation_change,wrong representation increases residual
p_mismatch_3133,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.38,0,0,2.47210189,representation_change,wrong representation increases residual
p_mismatch_3135,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.36,0,0,2.82842712,representation_change,wrong representation increases residual
p_mismatch_3136,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.23,0,0,3.73766628,representation_change,wrong representation increases residual
p_mismatch_3139,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.49,0,0,2.60900395,representation_change,wrong representation increases residual
p_noise_3140_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i4.79,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3140,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.79,1,1,0.84515425,representation_change,wrong representation increases residual
p_mismatch_3145,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i8.24,0,0,2.78765753,representation_change,wrong representation increases residual
p_mismatch_3146,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.85,0,0,2.13808994,representation_change,wrong representation increases residual
p_mismatch_3149,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.61,0,0,1.93359923,representation_change,wrong representation increases residual
p_mismatch_3152,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.94,0,0,2.04647626,representation_change,wrong representation increases residual
p_mismatch_3153,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.75,0,0,2.33557315,representation_change,wrong representation increases residual
p_mismatch_3156,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.88,0,0,2.18033166,representation_change,wrong representation increases residual
p_mismatch_3157,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.36,0,0,1.81695075,representation_change,wrong representation increases residual
p_mismatch_3158,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.01,0,0,1.48841682,representation_change,wrong representation increases residual
p_mismatch_3161,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.51,0,0,0.81649658,representation_change,wrong representation increases residual
p_mismatch_3162,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.05,0,0,2.33873833,representation_change,wrong representation increases residual
p_mismatch_3164,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.32,0,0,1.31192753,representation_change,wrong representation increases residual
p_mismatch_3166,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i2.89,0,0,2.12132034,representation_change,wrong representation increases residual
p_mismatch_3167,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.81,0,0,1.61721508,representation_change,wrong representation increases residual
p_noise_3168_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i5.30,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3168,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.30,1,1,0.43643578,representation_change,wrong representation increases residual
p_mismatch_3172,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.36,0,0,3.15032194,representation_change,wrong representation increases residual
p_mismatch_3173,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.12,0,0,2.07409903,representation_change,wrong representation increases residual
p_mismatch_3179,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.12,0,0,0.85280287,representation_change,wrong representation increases residual
p_mismatch_3181,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.77,0,0,0.37796447,representation_change,wrong representation increases residual
p_mismatch_3184,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.46,0,0,2.78979471,representation_change,wrong representation increases residual
p_mismatch_3186,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.75,0,0,0.84238266,representation_change,wrong representation increases residual
p_mismatch_3187,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.38,0,0,2.74412994,representation_change,wrong representation increases residual
p_mismatch_3188,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.19,0,0,2.47338777,representation_change,wrong representation increases residual
p_mismatch_3190,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i4.83,0,0,2.82544617,representation_change,wrong representation increases residual
p_mismatch_3191,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.58,0,0,3.13049517,representation_change,wrong representation increases residual
p_mismatch_3193,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.66,0,0,0.57735027,representation_change,wrong representation increases residual
p_mismatch_3194,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.90,0,0,2.13159314,representation_change,wrong representation increases residual
p_mismatch_3200,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i8.07,0,0,2.7293659,representation_change,wrong representation increases residual
p_mismatch_3201,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.03,0,0,0.70710678,representation_change,wrong representation increases residual
p_mismatch_3202,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.81,0,0,1.8640615,representation_change,wrong representation increases residual
p_mismatch_3205,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.01,0,0,1.33150057,representation_change,wrong representation increases residual
p_mismatch_3207,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.63,0,0,1.47451468,representation_change,wrong representation increases residual
p_mismatch_3209,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.72,0,0,3.56165106,representation_change,wrong representation increases residual
p_mismatch_3215,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.17,0,0,1.7184194,representation_change,wrong representation increases residual
p_mismatch_3216,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.04,0,0,3.30365476,representation_change,wrong representation increases residual
p_mismatch_3217,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.28,0,0,1.62159136,representation_change,wrong representation increases residual
p_mismatch_3219,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.01,0,0,2.67747808,representation_change,wrong representation increases residual
p_mismatch_3220,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.96,0,0,2.71448357,representation_change,wrong representation increases residual
p_mismatch_3221,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.43,0,0,2.93477482,representation_change,wrong representation increases residual
p_mismatch_3223,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.86,0,0,2.43688662,representation_change,wrong representation increases residual
p_noise_3226_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i5.77,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3226,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.77,1,1,0.86824314,representation_change,wrong representation increases residual
p_mismatch_3227,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i6.24,0,0,0.48038446,representation_change,wrong representation increases residual
p_mismatch_3228,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.18,0,0,2.52416889,representation_change,wrong representation increases residual
p_mismatch_3229,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.31,0,0,2.10367065,representation_change,wrong representation increases residual
p_mismatch_3230,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.78,0,0,3.04158779,representation_change,wrong representation increases residual
p_mismatch_3232,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.71,0,0,3.31662479,representation_change,wrong representation increases residual
p_mismatch_3233,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.40,0,0,1.89480777,representation_change,wrong representation increases residual
p_mismatch_3239,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.73,0,0,2.10829677,representation_change,wrong representation increases residual
p_mismatch_3240,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.22,0,0,0.98639392,representation_change,wrong representation increases residual
p_mismatch_3242,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.09,0,0,2.53994634,representation_change,wrong representation increases residual
p_mismatch_3243,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.70,0,0,1.91674543,representation_change,wrong representation increases residual
p_mismatch_3245,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.03,0,0,2.92280223,representation_change,wrong representation increases residual
p_mismatch_3246,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.88,0,0,1.88982237,representation_change,wrong representation increases residual
p_mismatch_3252,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i6.20,0,0,2.41209076,representation_change,wrong representation increases residual
p_mismatch_3253,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.54,0,0,2.07553184,representation_change,wrong representation increases residual
p_mismatch_3256,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.58,0,0,1.47876536,representation_change,wrong representation increases residual
p_mismatch_3260,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.37,0,0,2.14123928,representation_change,wrong representation increases residual
p_mismatch_3261,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.97,0,0,2.26509517,representation_change,wrong representation increases residual
p_mismatch_3263,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.66,0,0,2.55910524,representation_change,wrong representation increases residual
p_mismatch_3265,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.49,0,0,3.15284739,representation_change,wrong representation increases residual
p_mismatch_3266,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.99,0,0,2.40999602,representation_change,wrong representation increases residual
p_mismatch_3267,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.88,0,0,2.02845519,representation_change,wrong representation increases residual
p_mismatch_3269,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.61,0,0,1.48841682,representation_change,wrong representation increases residual
p_mismatch_3270,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.77,0,0,2.61505309,representation_change,wrong representation increases residual
p_mismatch_3273,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.54,0,0,3.14871806,representation_change,wrong representation increases residual
p_mismatch_3275,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i7.58,0,0,1.7610932,representation_change,wrong representation increases residual
p_mismatch_3276,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.91,0,0,3.26447618,representation_change,wrong representation increases residual
p_mismatch_3278,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.39,0,0,4.1804945,representation_change,wrong representation increases residual
p_mismatch_3279,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.28,0,0,2.3743011,representation_change,wrong representation increases residual
p_mismatch_3280,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.26,0,0,0.60553007,representation_change,wrong representation increases residual
p_mismatch_3281,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.09,0,0,2.0,representation_change,wrong representation increases residual
p_mismatch_3283,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i4.91,0,0,1.31086511,representation_change,wrong representation increases residual
p_mismatch_3285,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.24,0,0,0.57735027,representation_change,wrong representation increases residual
p_mismatch_3286,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i5.12,0,0,1.73544366,representation_change,wrong representation increases residual
p_mismatch_3287,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i1.61,0,0,1.19908755,representation_change,wrong representation increases residual
p_noise_3291_1,noise_fragility_flip,persistence_bridge,4,1,n4|m3|r3|i4.65,0,0,0.001,noise,exactness flip under perturbation
p_mismatch_3291,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.64,1,1,1.22474487,representation_change,wrong representation increases residual
p_mismatch_3294,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.87,0,0,1.27279221,representation_change,wrong representation increases residual
p_mismatch_3296,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i1.95,0,0,2.20177794,representation_change,wrong representation increases residual
p_mismatch_3299,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.32,0,0,2.73032782,representation_change,wrong representation increases residual
p_mismatch_3300,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.05,0,0,3.01102392,representation_change,wrong representation increases residual
p_mismatch_3301,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i7.58,0,0,1.34745778,representation_change,wrong representation increases residual
p_mismatch_3304,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.44,0,0,3.50713558,representation_change,wrong representation increases residual
p_mismatch_3305,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.80,0,0,3.69076708,representation_change,wrong representation increases residual
p_mismatch_3307,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i5.73,0,0,2.32890357,representation_change,wrong representation increases residual
p_mismatch_3308,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.80,0,0,1.6052321,representation_change,wrong representation increases residual
p_mismatch_3310,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i4.09,0,0,2.10042013,representation_change,wrong representation increases residual
p_mismatch_3311,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i5.90,0,0,1.05392886,representation_change,wrong representation increases residual
p_mismatch_3319,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.78,0,0,2.97260217,representation_change,wrong representation increases residual
p_mismatch_3323,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i4.50,0,0,2.60768096,representation_change,wrong representation increases residual
p_mismatch_3327,model_mismatch_instability,persistence_bridge,5,1,n5|m3|r3|i6.38,0,0,3.26044605,representation_change,wrong representation increases residual
p_mismatch_3328,model_mismatch_instability,persistence_bridge,4,1,n4|m3|r3|i3.18,0,0,0.70710678,representation_change,wrong representation increases residual
p_mismatch_3329,model_mismatch_instability,persistence_bridge,6,1,n6|m3|r3|i6.96,0,0,2.70482202,representation_change,wrong representation increases residual
