formation_case_id,mechanism,n,k_contexts,pre_local_exact,pre_shared_exact,post_local_exact,post_shared_exact,pre_context_gap,post_context_gap,pre_alignment,post_alignment,pre_dls,post_dls,structure_created_flag,recoverability_change_shared,recoverability_change_local,pre_shared_aug_threshold,post_shared_aug_threshold,threshold_flip_flag,notes
fsec_0,constraint_generation,6,2,0,0,1,1,0,0,0.2667149215,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_1,symmetry_breaking,7,2,0,0,1,0,0,1,0.0306418761,1.0,0.9038961039,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_2,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_3,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_4,feedback_induced_structure,5,2,0,0,0,0,0,0,0.5286987555,0.4950324448,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_5,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_6,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_7,constraint_generation,7,2,0,0,1,1,0,0,0.4080370214,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_8,symmetry_breaking,5,2,0,0,1,0,0,1,0.2550536563,1.0,0.8214285714,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_9,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_10,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_11,feedback_induced_structure,5,2,0,0,0,0,0,0,0.5322928267,0.3612602001,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_12,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_13,optimization_induced_structure,5,2,0,0,0,0,0,0,0.9865744597,0.875,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_14,constraint_generation,5,2,0,0,1,1,0,0,0.7693966348,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_15,symmetry_breaking,6,2,0,0,1,0,0,1,0.0006889426,1.0,0.9056603774,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_16,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_17,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_18,feedback_induced_structure,5,2,0,0,0,0,0,0,0.8285518334,0.8211455824,0.0,0.0,0,0,0,3,2,1,EXPLORATION/NON-PROMOTED
fsec_19,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_20,optimization_induced_structure,6,2,0,0,0,0,0,0,0.2184985282,0.7581864184,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_21,constraint_generation,5,2,0,0,1,1,0,0,0.4330532905,1.0,1.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_22,symmetry_breaking,6,2,0,0,1,0,0,1,0.0052402107,1.0,0.9444444444,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_23,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_24,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_25,feedback_induced_structure,5,2,0,0,0,0,0,0,0.7897646675,0.7893443947,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_26,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_27,optimization_induced_structure,6,2,0,0,0,0,0,0,0.8391406636,0.645812664,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_28,constraint_generation,4,2,0,0,1,1,0,0,0.7882975504,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_29,symmetry_breaking,4,2,0,0,1,0,0,1,0.4364573306,1.0,1.0,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_30,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_31,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_32,feedback_induced_structure,5,2,0,0,0,0,0,0,0.2604481115,0.4070316438,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_33,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_34,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_35,constraint_generation,5,2,0,0,1,1,0,0,0.2928932188,1.0,1.0,0.0,1,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_36,symmetry_breaking,5,2,0,0,1,0,0,1,0.0015163011,1.0,0.8222222222,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_37,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_38,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_39,feedback_induced_structure,6,2,0,0,0,0,0,0,0.4846692687,0.5674754936,1.0,0.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_40,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_41,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.5735985673,0.0,1.0,0,0,0,3,2,1,EXPLORATION/NON-PROMOTED
fsec_42,constraint_generation,5,2,0,0,1,1,0,0,0.7327387581,1.0,1.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_43,symmetry_breaking,7,2,0,0,1,0,0,1,0.0034782714,1.0,0.7450980392,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_44,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_45,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_46,feedback_induced_structure,5,2,0,0,0,0,0,0,0.4984496087,0.4984770224,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_47,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_48,optimization_induced_structure,6,2,0,0,0,0,0,0,0.3584170114,0.8596637983,0.0,0.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_49,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,2,0,1,EXPLORATION/NON-PROMOTED
fsec_50,symmetry_breaking,5,2,0,0,1,0,0,1,0.5593227615,1.0,0.7692307692,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_51,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_52,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_53,feedback_induced_structure,5,2,0,0,0,0,0,0,0.5059983402,0.5267264982,0.0,0.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_54,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_55,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8377785789,0.0,1.0,0,0,0,3,2,1,EXPLORATION/NON-PROMOTED
fsec_56,constraint_generation,5,2,0,0,1,1,0,0,0.320280035,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_57,symmetry_breaking,7,2,0,0,1,0,0,1,0.003577829,1.0,0.9237288136,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_58,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_59,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_60,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1541562198,0.1208720014,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_61,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_62,optimization_induced_structure,5,2,0,0,0,0,0,0,0.5922331914,0.7667152626,0.0,0.0,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_63,constraint_generation,7,2,0,0,1,1,0,0,0.3255314908,1.0,1.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_64,symmetry_breaking,5,2,0,0,1,0,0,1,0.2547913256,1.0,0.9583333333,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_65,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_66,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_67,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1700460679,0.1651010777,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_68,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_69,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8333333333,0.0,1.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_70,constraint_generation,6,2,0,0,1,1,0,0,0.2641318214,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_71,symmetry_breaking,4,2,0,0,1,0,0,1,0.1679497057,1.0,0.75,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_72,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_73,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_74,feedback_induced_structure,6,2,0,0,0,0,0,0,0.2853916194,0.1968139581,1.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_75,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_76,optimization_induced_structure,5,2,0,0,0,0,0,0,0.1501327814,0.825922344,0.0,0.6666666667,1,0,0,4,3,1,EXPLORATION/NON-PROMOTED
fsec_77,constraint_generation,7,2,0,0,1,1,0,0,0.1399203549,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_78,symmetry_breaking,7,2,0,0,1,0,0,1,0.0954659663,1.0,0.9039548023,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_79,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_80,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_81,feedback_induced_structure,7,2,0,0,0,0,0,0,0.4099567413,0.4635983424,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_82,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_83,optimization_induced_structure,7,2,0,0,0,0,0,0,0.1689983531,0.2310513338,0.0,1.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_84,constraint_generation,6,2,0,0,1,1,0,0,0.1060830058,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_85,symmetry_breaking,5,2,0,0,1,0,0,1,0.0010758475,1.0,0.9285714286,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_86,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_87,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_88,feedback_induced_structure,5,2,0,0,0,0,0,0,0.9531192769,0.9356962355,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_89,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_90,optimization_induced_structure,5,2,0,0,0,0,0,0,0.5356951999,0.5963822747,0.0,1.0,1,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_91,constraint_generation,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,2,0,1,EXPLORATION/NON-PROMOTED
fsec_92,symmetry_breaking,6,2,0,0,1,0,0,1,0.1076456442,1.0,0.9375,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_93,context_conditioned_differentiation,5,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_94,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_95,feedback_induced_structure,6,2,0,0,0,0,0,0,0.3232031474,0.3705552494,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_96,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_97,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.9046537411,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_98,constraint_generation,7,2,0,0,1,1,0,0,0.4039614347,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_99,symmetry_breaking,4,2,0,0,1,0,0,1,0.0091326114,1.0,1.0,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_100,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_101,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_102,feedback_induced_structure,6,2,0,0,0,0,0,0,0.5223654751,0.5059513919,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_103,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_104,optimization_induced_structure,6,2,0,0,0,0,0,0,0.2006334194,0.7029557371,0.0,0.9,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_105,constraint_generation,6,2,0,0,1,1,0,0,0.7446034961,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_106,symmetry_breaking,4,2,0,0,1,0,0,1,0.1715831304,1.0,0.875,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_107,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_108,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_109,feedback_induced_structure,5,2,0,0,0,0,0,0,0.8155053717,0.80500788,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_110,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_111,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8218258387,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_112,constraint_generation,7,2,0,0,1,1,0,0,0.356976801,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_113,symmetry_breaking,7,2,0,0,1,0,0,1,0.010944242,1.0,0.9318681319,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_114,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_115,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_116,feedback_induced_structure,5,2,0,0,0,0,0,0,0.7990672922,0.7602628763,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_117,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_118,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,0.8293697677,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_119,constraint_generation,5,2,0,0,1,1,0,0,0.1510484571,1.0,0.0,0.0,1,1,1,4,0,1,EXPLORATION/NON-PROMOTED
fsec_120,symmetry_breaking,7,2,0,0,1,0,0,1,0.0040918562,1.0,0.9116883117,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_121,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_122,intervention_generated_structure,4,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_123,feedback_induced_structure,6,2,0,0,0,0,0,0,0.1177560788,0.0550338366,0.0,0.0,0,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_124,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_125,optimization_induced_structure,7,2,0,0,0,0,0,0,0.289438314,0.5909450534,0.0,1.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_126,constraint_generation,5,2,0,0,1,1,0,0,0.5687605737,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_127,symmetry_breaking,7,2,0,0,1,0,0,1,0.0446385411,1.0,0.8946078431,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_128,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_129,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_130,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,2,2,0,EXPLORATION/NON-PROMOTED
fsec_131,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_132,optimization_induced_structure,7,2,0,0,0,0,0,0,0.2052717588,0.4937618581,1.0,0.7096774194,1,0,0,,2,1,EXPLORATION/NON-PROMOTED
fsec_133,constraint_generation,7,2,0,0,1,1,0,0,0.5693777528,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_134,symmetry_breaking,4,2,0,0,1,0,0,1,0.0119051863,1.0,1.0,0.0,1,0,1,2,1,1,EXPLORATION/NON-PROMOTED
fsec_135,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_136,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_137,feedback_induced_structure,7,2,0,0,0,0,0,0,0.2595972203,0.2774719466,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_138,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_139,optimization_induced_structure,7,2,0,0,0,0,0,0,0.2302032655,0.8056168838,0.0,1.0,1,0,0,,4,1,EXPLORATION/NON-PROMOTED
fsec_140,constraint_generation,6,2,0,0,1,1,0,0,0.3186048683,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_141,symmetry_breaking,5,2,0,0,1,0,0,1,0.0420750879,1.0,1.0,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_142,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_143,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_144,feedback_induced_structure,7,2,0,0,0,0,0,0,0.3151733374,0.3273063729,0.0,0.0,1,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_145,local_to_global_organization,6,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_146,optimization_induced_structure,7,2,0,0,0,0,0,0,0.3504253028,0.3248278846,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
fsec_147,constraint_generation,6,2,0,0,1,1,0,0,0.8251564906,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_148,symmetry_breaking,5,2,0,0,1,0,0,1,0.0145993238,1.0,1.0,0.0,1,0,1,4,1,1,EXPLORATION/NON-PROMOTED
fsec_149,context_conditioned_differentiation,6,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_150,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_151,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_152,local_to_global_organization,7,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_153,optimization_induced_structure,7,2,0,0,0,0,0,0,0.4827007706,0.7442983401,0.0,0.6923076923,1,0,0,,3,1,EXPLORATION/NON-PROMOTED
fsec_154,constraint_generation,7,2,0,0,1,1,0,0,0.2152320137,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_155,symmetry_breaking,7,2,0,0,1,0,0,1,0.000988631,1.0,0.9357798165,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_156,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_157,intervention_generated_structure,7,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_158,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,3,3,0,EXPLORATION/NON-PROMOTED
fsec_159,local_to_global_organization,4,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_160,optimization_induced_structure,6,2,0,0,0,0,0,0,0.2248034992,0.7315033755,0.0,0.0,1,0,0,4,4,0,EXPLORATION/NON-PROMOTED
fsec_161,constraint_generation,5,2,0,0,1,1,0,0,0.5544336057,1.0,0.0,0.0,1,1,1,3,0,1,EXPLORATION/NON-PROMOTED
fsec_162,symmetry_breaking,4,2,0,0,1,0,0,1,0.0133240594,1.0,1.0,0.0,1,0,1,3,1,1,EXPLORATION/NON-PROMOTED
fsec_163,context_conditioned_differentiation,4,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_164,intervention_generated_structure,6,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_165,feedback_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_166,local_to_global_organization,5,2,1,0,0,0,1,0,1.0,1.0,0.0,0.0,0,0,-1,1,2,1,EXPLORATION/NON-PROMOTED
fsec_167,optimization_induced_structure,4,2,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_168,constraint_generation,7,2,0,0,1,1,0,0,0.717183209,1.0,0.0,0.0,1,1,1,,0,1,EXPLORATION/NON-PROMOTED
fsec_169,symmetry_breaking,6,2,0,0,1,0,0,1,0.248704822,1.0,0.9270833333,0.0,1,0,1,,1,1,EXPLORATION/NON-PROMOTED
fsec_170,context_conditioned_differentiation,7,2,1,0,1,0,1,1,1.0,1.0,0.0,0.0,0,0,0,1,1,0,EXPLORATION/NON-PROMOTED
fsec_171,intervention_generated_structure,5,2,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,EXPLORATION/NON-PROMOTED
fsec_172,feedback_induced_structure,7,2,0,0,0,0,0,0,0.1793565083,0.1480299242,0.0,0.0,0,0,0,,,0,EXPLORATION/NON-PROMOTED
