series_id,family,step,n,m_total,rank,exact,dls,alignment,flip_vs_prev,driver
persist_thr_3183,persistence_bridge,2,4,3,3,0,0.0,0.2679194,0,noise_eps_0.01
persist_thr_3183,persistence_bridge,3,4,3,3,0,0.0,0.27172423,0,noise_eps_0.05
persist_thr_3183,persistence_bridge,4,4,3,3,0,0.0,0.27459995,0,noise_eps_0.1
persist_thr_3184,persistence_bridge,1,6,3,3,0,0.0,0.4303566,0,noise_eps_0.001
persist_thr_3184,persistence_bridge,2,6,3,3,0,0.0,0.43340633,0,noise_eps_0.01
persist_thr_3184,persistence_bridge,3,6,3,3,0,0.0,0.43608583,0,noise_eps_0.05
persist_thr_3184,persistence_bridge,4,6,3,3,0,0.0,0.34116215,0,noise_eps_0.1
persist_thr_3185,persistence_bridge,1,5,3,3,0,0.0,0.2568195,0,noise_eps_0.001
persist_thr_3185,persistence_bridge,2,5,3,3,0,0.0,0.25041488,0,noise_eps_0.01
persist_thr_3185,persistence_bridge,3,5,3,3,0,0.0,0.26977782,0,noise_eps_0.05
persist_thr_3185,persistence_bridge,4,5,3,3,0,0.0,0.29088158,0,noise_eps_0.1
persist_thr_3186,persistence_bridge,1,5,3,3,0,0.0,0.90224335,0,noise_eps_0.001
persist_thr_3186,persistence_bridge,2,5,3,3,0,0.0,0.90353172,0,noise_eps_0.01
persist_thr_3186,persistence_bridge,3,5,3,3,0,0.0,0.92201071,0,noise_eps_0.05
persist_thr_3186,persistence_bridge,4,5,3,3,0,0.0,0.79643761,0,noise_eps_0.1
persist_thr_3187,persistence_bridge,1,4,3,3,0,0.0,0.29250756,0,noise_eps_0.001
persist_thr_3187,persistence_bridge,2,4,3,3,0,0.0,0.30088885,0,noise_eps_0.01
persist_thr_3187,persistence_bridge,3,4,3,3,0,0.0,0.3047654,0,noise_eps_0.05
persist_thr_3187,persistence_bridge,4,4,3,3,0,0.0,0.27428523,0,noise_eps_0.1
persist_thr_3188,persistence_bridge,1,5,3,3,0,0.0,0.63820049,0,noise_eps_0.001
persist_thr_3188,persistence_bridge,2,5,3,3,0,0.0,0.64311501,0,noise_eps_0.01
persist_thr_3188,persistence_bridge,3,5,3,3,0,0.0,0.64955907,0,noise_eps_0.05
persist_thr_3188,persistence_bridge,4,5,3,3,0,0.0,0.59846851,0,noise_eps_0.1
persist_thr_3189,persistence_bridge,1,5,3,3,0,0.0,0.56993762,0,noise_eps_0.001
persist_thr_3189,persistence_bridge,2,5,3,3,0,0.0,0.5646732,0,noise_eps_0.01
persist_thr_3189,persistence_bridge,3,5,3,3,0,0.0,0.52848152,0,noise_eps_0.05
persist_thr_3189,persistence_bridge,4,5,3,3,0,0.0,0.44546588,0,noise_eps_0.1
persist_thr_3190,persistence_bridge,1,6,3,3,0,0.0,0.373938,0,noise_eps_0.001
persist_thr_3190,persistence_bridge,2,6,3,3,0,0.0,0.3791907,0,noise_eps_0.01
persist_thr_3190,persistence_bridge,3,6,3,3,0,0.0,0.37351938,0,noise_eps_0.05
persist_thr_3190,persistence_bridge,4,6,3,3,0,0.0,0.34717621,0,noise_eps_0.1
persist_thr_3191,persistence_bridge,1,4,3,3,0,0.0,0.71185833,0,noise_eps_0.001
persist_thr_3191,persistence_bridge,2,4,3,3,0,0.0,0.70994557,0,noise_eps_0.01
persist_thr_3191,persistence_bridge,3,4,3,3,0,0.0,0.74275286,0,noise_eps_0.05
persist_thr_3191,persistence_bridge,4,4,3,3,0,0.0,0.68306198,0,noise_eps_0.1
persist_thr_3192,persistence_bridge,1,5,3,3,0,0.0,0.51651444,0,noise_eps_0.001
persist_thr_3192,persistence_bridge,2,5,3,3,0,0.0,0.51569622,0,noise_eps_0.01
persist_thr_3192,persistence_bridge,3,5,3,3,0,0.0,0.51014161,0,noise_eps_0.05
persist_thr_3192,persistence_bridge,4,5,3,3,0,0.0,0.49657259,0,noise_eps_0.1
persist_thr_3193,persistence_bridge,1,5,3,3,0,0.0,0.68149283,0,noise_eps_0.001
persist_thr_3193,persistence_bridge,2,5,3,3,0,0.0,0.67879556,0,noise_eps_0.01
persist_thr_3193,persistence_bridge,3,5,3,3,0,0.0,0.64642894,0,noise_eps_0.05
persist_thr_3193,persistence_bridge,4,5,3,3,0,0.0,0.71043453,0,noise_eps_0.1
persist_thr_3194,persistence_bridge,1,5,3,3,0,0.0,0.53323213,0,noise_eps_0.001
persist_thr_3194,persistence_bridge,2,5,3,3,0,0.0,0.53217491,0,noise_eps_0.01
persist_thr_3194,persistence_bridge,3,5,3,3,0,0.0,0.51568155,0,noise_eps_0.05
persist_thr_3194,persistence_bridge,4,5,3,3,0,0.0,0.49483032,0,noise_eps_0.1
persist_thr_3195,persistence_bridge,1,5,3,3,0,0.0,0.17136217,0,noise_eps_0.001
persist_thr_3195,persistence_bridge,2,5,3,3,0,0.0,0.17123206,0,noise_eps_0.01
persist_thr_3195,persistence_bridge,3,5,3,3,0,0.0,0.16897531,0,noise_eps_0.05
persist_thr_3195,persistence_bridge,4,5,3,3,0,0.0,0.15008293,0,noise_eps_0.1
persist_thr_3196,persistence_bridge,1,6,3,3,0,0.0,0.32769888,0,noise_eps_0.001
persist_thr_3196,persistence_bridge,2,6,3,3,0,0.0,0.32338431,0,noise_eps_0.01
persist_thr_3196,persistence_bridge,3,6,3,3,0,0.0,0.29405044,0,noise_eps_0.05
persist_thr_3196,persistence_bridge,4,6,3,3,0,0.0,0.36190638,0,noise_eps_0.1
persist_thr_3197,persistence_bridge,1,5,3,3,0,0.0,0.15287123,0,noise_eps_0.001
persist_thr_3197,persistence_bridge,2,5,3,3,0,0.0,0.15761457,0,noise_eps_0.01
persist_thr_3197,persistence_bridge,3,5,3,3,0,0.0,0.15979168,0,noise_eps_0.05
persist_thr_3197,persistence_bridge,4,5,3,3,0,0.0,0.12061816,0,noise_eps_0.1
persist_thr_3198,persistence_bridge,1,5,3,3,0,0.0,0.16970354,0,noise_eps_0.001
persist_thr_3198,persistence_bridge,2,5,3,3,0,0.0,0.17268363,0,noise_eps_0.01
persist_thr_3198,persistence_bridge,3,5,3,3,0,0.0,0.16530028,0,noise_eps_0.05
persist_thr_3198,persistence_bridge,4,5,3,3,0,0.0,0.21022552,0,noise_eps_0.1
persist_thr_3199,persistence_bridge,1,6,3,3,0,0.0,0.18577882,0,noise_eps_0.001
persist_thr_3199,persistence_bridge,2,6,3,3,0,0.0,0.18590248,0,noise_eps_0.01
persist_thr_3199,persistence_bridge,3,6,3,3,0,0.0,0.17866156,0,noise_eps_0.05
persist_thr_3199,persistence_bridge,4,6,3,3,0,0.0,0.20412131,0,noise_eps_0.1
persist_thr_3200,persistence_bridge,1,6,3,3,0,0.0,0.22693187,0,noise_eps_0.001
persist_thr_3200,persistence_bridge,2,6,3,3,0,0.0,0.22755213,0,noise_eps_0.01
persist_thr_3200,persistence_bridge,3,6,3,3,0,0.0,0.22721144,0,noise_eps_0.05
persist_thr_3200,persistence_bridge,4,6,3,3,0,0.0,0.22031044,0,noise_eps_0.1
persist_thr_3201,persistence_bridge,1,4,3,3,0,0.0,0.76111823,0,noise_eps_0.001
persist_thr_3201,persistence_bridge,2,4,3,3,0,0.0,0.76179284,0,noise_eps_0.01
persist_thr_3201,persistence_bridge,3,4,3,3,0,0.0,0.77519379,0,noise_eps_0.05
persist_thr_3201,persistence_bridge,4,4,3,3,0,0.0,0.77467697,0,noise_eps_0.1
persist_thr_3202,persistence_bridge,1,6,3,3,0,0.0,0.26726684,0,noise_eps_0.001
persist_thr_3202,persistence_bridge,2,6,3,3,0,0.0,0.27078475,0,noise_eps_0.01
persist_thr_3202,persistence_bridge,3,6,3,3,0,0.0,0.26112103,0,noise_eps_0.05
persist_thr_3202,persistence_bridge,4,6,3,3,0,0.0,0.27328043,0,noise_eps_0.1
persist_thr_3203,persistence_bridge,1,4,3,3,0,0.0,0.06052913,0,noise_eps_0.001
persist_thr_3203,persistence_bridge,2,4,3,3,0,0.0,0.060109,0,noise_eps_0.01
persist_thr_3203,persistence_bridge,3,4,3,3,0,0.0,0.05312427,0,noise_eps_0.05
persist_thr_3203,persistence_bridge,4,4,3,3,0,0.0,0.0494164,0,noise_eps_0.1
persist_thr_3204,persistence_bridge,1,4,3,3,0,0.0,0.62498312,0,noise_eps_0.001
persist_thr_3204,persistence_bridge,2,4,3,3,0,0.0,0.6256017,0,noise_eps_0.01
persist_thr_3204,persistence_bridge,3,4,3,3,0,0.0,0.61682748,0,noise_eps_0.05
persist_thr_3204,persistence_bridge,4,4,3,3,0,0.0,0.61518077,0,noise_eps_0.1
persist_thr_3205,persistence_bridge,1,4,3,3,0,0.0,0.78044373,0,noise_eps_0.001
persist_thr_3205,persistence_bridge,2,4,3,3,0,0.0,0.77833297,0,noise_eps_0.01
persist_thr_3205,persistence_bridge,3,4,3,3,0,0.0,0.71720548,0,noise_eps_0.05
persist_thr_3205,persistence_bridge,4,4,3,3,0,0.0,0.79415887,0,noise_eps_0.1
persist_thr_3206,persistence_bridge,1,4,3,3,0,0.0,0.21853988,0,noise_eps_0.001
persist_thr_3206,persistence_bridge,2,4,3,3,0,0.0,0.21495492,0,noise_eps_0.01
persist_thr_3206,persistence_bridge,3,4,3,3,0,0.0,0.21935432,0,noise_eps_0.05
persist_thr_3206,persistence_bridge,4,4,3,3,0,0.0,0.2264217,0,noise_eps_0.1
persist_thr_3207,persistence_bridge,1,5,3,3,0,0.0,0.78065405,0,noise_eps_0.001
persist_thr_3207,persistence_bridge,2,5,3,3,0,0.0,0.78132962,0,noise_eps_0.01
persist_thr_3207,persistence_bridge,3,5,3,3,0,0.0,0.7738159,0,noise_eps_0.05
persist_thr_3207,persistence_bridge,4,5,3,3,0,0.0,0.75148336,0,noise_eps_0.1
persist_thr_3208,persistence_bridge,1,5,3,3,0,0.0,0.11458162,0,noise_eps_0.001
persist_thr_3208,persistence_bridge,2,5,3,3,0,0.0,0.11664752,0,noise_eps_0.01
persist_thr_3208,persistence_bridge,3,5,3,3,0,0.0,0.11284427,0,noise_eps_0.05
persist_thr_3208,persistence_bridge,4,5,3,3,0,0.0,0.15020256,0,noise_eps_0.1
persist_thr_3209,persistence_bridge,1,6,3,3,0,0.0,0.49417015,0,noise_eps_0.001
persist_thr_3209,persistence_bridge,2,6,3,3,0,0.0,0.49486017,0,noise_eps_0.01
persist_thr_3209,persistence_bridge,3,6,3,3,0,0.0,0.48830689,0,noise_eps_0.05
persist_thr_3209,persistence_bridge,4,6,3,3,0,0.0,0.49211012,0,noise_eps_0.1
persist_thr_3210,persistence_bridge,1,6,3,3,0,0.0,0.23299452,0,noise_eps_0.001
persist_thr_3210,persistence_bridge,2,6,3,3,0,0.0,0.2351929,0,noise_eps_0.01
persist_thr_3210,persistence_bridge,3,6,3,3,0,0.0,0.2304372,0,noise_eps_0.05
persist_thr_3210,persistence_bridge,4,6,3,3,0,0.0,0.2395701,0,noise_eps_0.1
persist_thr_3211,persistence_bridge,1,6,3,3,0,0.0,0.17165516,0,noise_eps_0.001
persist_thr_3211,persistence_bridge,2,6,3,3,0,0.0,0.17356508,0,noise_eps_0.01
persist_thr_3211,persistence_bridge,3,6,3,3,0,0.0,0.18272699,0,noise_eps_0.05
persist_thr_3211,persistence_bridge,4,6,3,3,0,0.0,0.19230992,0,noise_eps_0.1
persist_thr_3212,persistence_bridge,1,6,3,3,0,0.0,0.23782298,0,noise_eps_0.001
persist_thr_3212,persistence_bridge,2,6,3,3,0,0.0,0.23657987,0,noise_eps_0.01
persist_thr_3212,persistence_bridge,3,6,3,3,0,0.0,0.22196851,0,noise_eps_0.05
persist_thr_3212,persistence_bridge,4,6,3,3,0,0.0,0.22081629,0,noise_eps_0.1
persist_thr_3213,persistence_bridge,1,4,3,3,0,0.0,0.13429369,0,noise_eps_0.001
persist_thr_3213,persistence_bridge,2,4,3,3,0,0.0,0.13738993,0,noise_eps_0.01
persist_thr_3213,persistence_bridge,3,4,3,3,0,0.0,0.13764626,0,noise_eps_0.05
persist_thr_3213,persistence_bridge,4,4,3,3,0,0.0,0.12418205,0,noise_eps_0.1
persist_thr_3214,persistence_bridge,1,4,3,3,0,0.0,0.2193756,0,noise_eps_0.001
persist_thr_3214,persistence_bridge,2,4,3,3,0,0.0,0.21794752,0,noise_eps_0.01
persist_thr_3214,persistence_bridge,3,4,3,3,0,0.0,0.22141375,0,noise_eps_0.05
persist_thr_3214,persistence_bridge,4,4,3,3,0,0.0,0.22809242,0,noise_eps_0.1
persist_thr_3215,persistence_bridge,1,4,3,3,0,0.0,0.76228501,0,noise_eps_0.001
persist_thr_3215,persistence_bridge,2,4,3,3,0,0.0,0.749119,0,noise_eps_0.01
persist_thr_3215,persistence_bridge,3,4,3,3,0,0.0,0.7776441,0,noise_eps_0.05
persist_thr_3215,persistence_bridge,4,4,3,3,0,0.0,0.80166797,0,noise_eps_0.1
persist_thr_3216,persistence_bridge,1,6,3,3,0,0.0,0.15085876,0,noise_eps_0.001
persist_thr_3216,persistence_bridge,2,6,3,3,0,0.0,0.14822381,0,noise_eps_0.01
persist_thr_3216,persistence_bridge,3,6,3,3,0,0.0,0.14818775,0,noise_eps_0.05
persist_thr_3216,persistence_bridge,4,6,3,3,0,0.0,0.12811663,0,noise_eps_0.1
persist_thr_3217,persistence_bridge,1,6,3,3,0,0.0,0.64999909,0,noise_eps_0.001
persist_thr_3217,persistence_bridge,2,6,3,3,0,0.0,0.64444726,0,noise_eps_0.01
persist_thr_3217,persistence_bridge,3,6,3,3,0,0.0,0.66530428,0,noise_eps_0.05
persist_thr_3217,persistence_bridge,4,6,3,3,0,0.0,0.55984657,0,noise_eps_0.1
persist_thr_3218,persistence_bridge,1,4,3,3,0,0.0,0.07479493,0,noise_eps_0.001
persist_thr_3218,persistence_bridge,2,4,3,3,0,0.0,0.07307756,0,noise_eps_0.01
persist_thr_3218,persistence_bridge,3,4,3,3,0,0.0,0.09918301,0,noise_eps_0.05
persist_thr_3218,persistence_bridge,4,4,3,3,0,0.0,0.07997011,0,noise_eps_0.1
persist_thr_3219,persistence_bridge,1,6,3,3,0,0.0,0.38439969,0,noise_eps_0.001
persist_thr_3219,persistence_bridge,2,6,3,3,0,0.0,0.39082896,0,noise_eps_0.01
persist_thr_3219,persistence_bridge,3,6,3,3,0,0.0,0.36203453,0,noise_eps_0.05
persist_thr_3219,persistence_bridge,4,6,3,3,0,0.0,0.31139145,0,noise_eps_0.1
persist_thr_3220,persistence_bridge,1,6,3,3,0,0.0,0.1714189,0,noise_eps_0.001
persist_thr_3220,persistence_bridge,2,6,3,3,0,0.0,0.1693212,0,noise_eps_0.01
persist_thr_3220,persistence_bridge,3,6,3,3,0,0.0,0.17778471,0,noise_eps_0.05
persist_thr_3220,persistence_bridge,4,6,3,3,0,0.0,0.16348573,0,noise_eps_0.1
persist_thr_3221,persistence_bridge,1,6,3,3,0,0.0,0.50837694,0,noise_eps_0.001
persist_thr_3221,persistence_bridge,2,6,3,3,0,0.0,0.51447224,0,noise_eps_0.01
persist_thr_3221,persistence_bridge,3,6,3,3,0,0.0,0.49592107,0,noise_eps_0.05
persist_thr_3221,persistence_bridge,4,6,3,3,0,0.0,0.51980623,0,noise_eps_0.1
persist_thr_3222,persistence_bridge,1,6,3,3,0,0.0,0.19973793,0,noise_eps_0.001
persist_thr_3222,persistence_bridge,2,6,3,3,0,0.0,0.19910653,0,noise_eps_0.01
persist_thr_3222,persistence_bridge,3,6,3,3,0,0.0,0.21324895,0,noise_eps_0.05
persist_thr_3222,persistence_bridge,4,6,3,3,0,0.0,0.15966496,0,noise_eps_0.1
persist_thr_3223,persistence_bridge,1,4,3,3,0,0.0,0.33424636,0,noise_eps_0.001
persist_thr_3223,persistence_bridge,2,4,3,3,0,0.0,0.33436,0,noise_eps_0.01
persist_thr_3223,persistence_bridge,3,4,3,3,0,0.0,0.33966124,0,noise_eps_0.05
persist_thr_3223,persistence_bridge,4,4,3,3,0,0.0,0.3087482,0,noise_eps_0.1
persist_thr_3224,persistence_bridge,1,5,3,3,0,0.0,0.17483257,0,noise_eps_0.001
persist_thr_3224,persistence_bridge,2,5,3,3,0,0.0,0.1703434,0,noise_eps_0.01
persist_thr_3224,persistence_bridge,3,5,3,3,0,0.0,0.17572786,0,noise_eps_0.05
persist_thr_3224,persistence_bridge,4,5,3,3,0,0.0,0.24915064,0,noise_eps_0.1
persist_thr_3225,persistence_bridge,1,5,3,3,0,0.0,0.36577708,0,noise_eps_0.001
persist_thr_3225,persistence_bridge,2,5,3,3,0,0.0,0.37014902,0,noise_eps_0.01
persist_thr_3225,persistence_bridge,3,5,3,3,0,0.0,0.34587362,0,noise_eps_0.05
persist_thr_3225,persistence_bridge,4,5,3,3,0,0.0,0.38049438,0,noise_eps_0.1
persist_thr_3226,persistence_bridge,1,4,3,3,0,0.0,0.99884683,1,noise_eps_0.001
persist_thr_3226,persistence_bridge,2,4,3,3,0,0.0,0.99037135,0,noise_eps_0.01
persist_thr_3226,persistence_bridge,3,4,3,3,0,0.0,0.99934473,0,noise_eps_0.05
persist_thr_3226,persistence_bridge,4,4,3,3,0,0.0,0.98880146,0,noise_eps_0.1
persist_thr_3227,persistence_bridge,1,4,3,3,0,0.0,0.87410987,0,noise_eps_0.001
persist_thr_3227,persistence_bridge,2,4,3,3,0,0.0,0.87399189,0,noise_eps_0.01
persist_thr_3227,persistence_bridge,3,4,3,3,0,0.0,0.89479209,0,noise_eps_0.05
persist_thr_3227,persistence_bridge,4,4,3,3,0,0.0,0.8749096,0,noise_eps_0.1
persist_thr_3228,persistence_bridge,1,6,3,3,0,0.0,0.42013564,0,noise_eps_0.001
persist_thr_3228,persistence_bridge,2,6,3,3,0,0.0,0.419039,0,noise_eps_0.01
persist_thr_3228,persistence_bridge,3,6,3,3,0,0.0,0.40491799,0,noise_eps_0.05
persist_thr_3228,persistence_bridge,4,6,3,3,0,0.0,0.35373574,0,noise_eps_0.1
persist_thr_3229,persistence_bridge,1,6,3,3,0,0.0,0.3808576,0,noise_eps_0.001
persist_thr_3229,persistence_bridge,2,6,3,3,0,0.0,0.38047686,0,noise_eps_0.01
persist_thr_3229,persistence_bridge,3,6,3,3,0,0.0,0.39672235,0,noise_eps_0.05
persist_thr_3229,persistence_bridge,4,6,3,3,0,0.0,0.38856031,0,noise_eps_0.1
persist_thr_3230,persistence_bridge,1,5,3,3,0,0.0,0.22309995,0,noise_eps_0.001
persist_thr_3230,persistence_bridge,2,5,3,3,0,0.0,0.22146157,0,noise_eps_0.01
persist_thr_3230,persistence_bridge,3,5,3,3,0,0.0,0.23960309,0,noise_eps_0.05
persist_thr_3230,persistence_bridge,4,5,3,3,0,0.0,0.26299178,0,noise_eps_0.1
persist_thr_3231,persistence_bridge,1,6,3,3,0,0.0,0.21294198,0,noise_eps_0.001
persist_thr_3231,persistence_bridge,2,6,3,3,0,0.0,0.21734533,0,noise_eps_0.01
persist_thr_3231,persistence_bridge,3,6,3,3,0,0.0,0.21726454,0,noise_eps_0.05
persist_thr_3231,persistence_bridge,4,6,3,3,0,0.0,0.17598073,0,noise_eps_0.1
persist_thr_3232,persistence_bridge,1,6,3,3,0,0.0,0.29130653,0,noise_eps_0.001
persist_thr_3232,persistence_bridge,2,6,3,3,0,0.0,0.28949634,0,noise_eps_0.01
persist_thr_3232,persistence_bridge,3,6,3,3,0,0.0,0.27289761,0,noise_eps_0.05
persist_thr_3232,persistence_bridge,4,6,3,3,0,0.0,0.25032109,0,noise_eps_0.1
persist_thr_3233,persistence_bridge,1,5,3,3,0,0.0,0.29316697,0,noise_eps_0.001
persist_thr_3233,persistence_bridge,2,5,3,3,0,0.0,0.29146995,0,noise_eps_0.01
persist_thr_3233,persistence_bridge,3,5,3,3,0,0.0,0.30554968,0,noise_eps_0.05
persist_thr_3233,persistence_bridge,4,5,3,3,0,0.0,0.35804419,0,noise_eps_0.1
persist_thr_3234,persistence_bridge,1,6,3,3,0,0.0,0.63905414,0,noise_eps_0.001
persist_thr_3234,persistence_bridge,2,6,3,3,0,0.0,0.64215789,0,noise_eps_0.01
persist_thr_3234,persistence_bridge,3,6,3,3,0,0.0,0.60955286,0,noise_eps_0.05
persist_thr_3234,persistence_bridge,4,6,3,3,0,0.0,0.5587727,0,noise_eps_0.1
persist_thr_3235,persistence_bridge,1,5,3,3,0,0.0,0.18965683,0,noise_eps_0.001
persist_thr_3235,persistence_bridge,2,5,3,3,0,0.0,0.19048735,0,noise_eps_0.01
persist_thr_3235,persistence_bridge,3,5,3,3,0,0.0,0.18885179,0,noise_eps_0.05
persist_thr_3235,persistence_bridge,4,5,3,3,0,0.0,0.15703108,0,noise_eps_0.1
persist_thr_3236,persistence_bridge,1,4,3,3,0,0.0,0.52864792,0,noise_eps_0.001
persist_thr_3236,persistence_bridge,2,4,3,3,0,0.0,0.52506066,0,noise_eps_0.01
persist_thr_3236,persistence_bridge,3,4,3,3,0,0.0,0.52982002,0,noise_eps_0.05
persist_thr_3236,persistence_bridge,4,4,3,3,0,0.0,0.54681677,0,noise_eps_0.1
persist_thr_3237,persistence_bridge,1,4,3,3,0,0.0,0.60682379,0,noise_eps_0.001
persist_thr_3237,persistence_bridge,2,4,3,3,0,0.0,0.60894598,0,noise_eps_0.01
persist_thr_3237,persistence_bridge,3,4,3,3,0,0.0,0.60466084,0,noise_eps_0.05
persist_thr_3237,persistence_bridge,4,4,3,3,0,0.0,0.60736614,0,noise_eps_0.1
persist_thr_3238,persistence_bridge,1,6,3,3,0,0.0,0.21179551,0,noise_eps_0.001
persist_thr_3238,persistence_bridge,2,6,3,3,0,0.0,0.20985692,0,noise_eps_0.01
persist_thr_3238,persistence_bridge,3,6,3,3,0,0.0,0.2139479,0,noise_eps_0.05
persist_thr_3238,persistence_bridge,4,6,3,3,0,0.0,0.18802569,0,noise_eps_0.1
persist_thr_3239,persistence_bridge,1,5,3,3,0,0.0,0.46785016,0,noise_eps_0.001
persist_thr_3239,persistence_bridge,2,5,3,3,0,0.0,0.46843948,0,noise_eps_0.01
persist_thr_3239,persistence_bridge,3,5,3,3,0,0.0,0.48107296,0,noise_eps_0.05
persist_thr_3239,persistence_bridge,4,5,3,3,0,0.0,0.41048012,0,noise_eps_0.1
persist_thr_3240,persistence_bridge,1,4,3,3,0,0.0,0.77020951,0,noise_eps_0.001
persist_thr_3240,persistence_bridge,2,4,3,3,0,0.0,0.7601137,0,noise_eps_0.01
persist_thr_3240,persistence_bridge,3,4,3,3,0,0.0,0.73189382,0,noise_eps_0.05
persist_thr_3240,persistence_bridge,4,4,3,3,0,0.0,0.91816367,0,noise_eps_0.1
persist_thr_3241,persistence_bridge,1,5,3,3,0,0.0,0.28971202,0,noise_eps_0.001
persist_thr_3241,persistence_bridge,2,5,3,3,0,0.0,0.2882945,0,noise_eps_0.01
persist_thr_3241,persistence_bridge,3,5,3,3,0,0.0,0.28412078,0,noise_eps_0.05
persist_thr_3241,persistence_bridge,4,5,3,3,0,0.0,0.28070318,0,noise_eps_0.1
persist_thr_3242,persistence_bridge,1,4,3,3,0,0.0,0.94153094,0,noise_eps_0.001
persist_thr_3242,persistence_bridge,2,4,3,3,0,0.0,0.93744671,0,noise_eps_0.01
persist_thr_3242,persistence_bridge,3,4,3,3,0,0.0,0.9196757,0,noise_eps_0.05
persist_thr_3242,persistence_bridge,4,4,3,3,0,0.0,0.91793085,0,noise_eps_0.1
persist_thr_3243,persistence_bridge,1,4,3,3,0,0.0,0.71397908,0,noise_eps_0.001
persist_thr_3243,persistence_bridge,2,4,3,3,0,0.0,0.71307987,0,noise_eps_0.01
persist_thr_3243,persistence_bridge,3,4,3,3,0,0.0,0.69912682,0,noise_eps_0.05
persist_thr_3243,persistence_bridge,4,4,3,3,0,0.0,0.59723471,0,noise_eps_0.1
persist_thr_3244,persistence_bridge,1,5,3,3,0,0.0,0.14468809,0,noise_eps_0.001
persist_thr_3244,persistence_bridge,2,5,3,3,0,0.0,0.14498797,0,noise_eps_0.01
persist_thr_3244,persistence_bridge,3,5,3,3,0,0.0,0.139786,0,noise_eps_0.05
persist_thr_3244,persistence_bridge,4,5,3,3,0,0.0,0.14361106,0,noise_eps_0.1
persist_thr_3245,persistence_bridge,1,6,3,3,0,0.0,0.41051543,0,noise_eps_0.001
persist_thr_3245,persistence_bridge,2,6,3,3,0,0.0,0.40877808,0,noise_eps_0.01
persist_thr_3245,persistence_bridge,3,6,3,3,0,0.0,0.39989661,0,noise_eps_0.05
persist_thr_3245,persistence_bridge,4,6,3,3,0,0.0,0.40331266,0,noise_eps_0.1
persist_thr_3246,persistence_bridge,1,4,3,3,0,0.0,0.64462803,0,noise_eps_0.001
persist_thr_3246,persistence_bridge,2,4,3,3,0,0.0,0.64412744,0,noise_eps_0.01
persist_thr_3246,persistence_bridge,3,4,3,3,0,0.0,0.64376109,0,noise_eps_0.05
persist_thr_3246,persistence_bridge,4,4,3,3,0,0.0,0.62347449,0,noise_eps_0.1
persist_thr_3247,persistence_bridge,1,5,3,3,0,0.0,0.08304633,0,noise_eps_0.001
persist_thr_3247,persistence_bridge,2,5,3,3,0,0.0,0.082665,0,noise_eps_0.01
persist_thr_3247,persistence_bridge,3,5,3,3,0,0.0,0.08702098,0,noise_eps_0.05
persist_thr_3247,persistence_bridge,4,5,3,3,0,0.0,0.07097256,0,noise_eps_0.1
persist_thr_3248,persistence_bridge,1,6,3,3,0,0.0,0.06000853,0,noise_eps_0.001
persist_thr_3248,persistence_bridge,2,6,3,3,0,0.0,0.05802595,0,noise_eps_0.01
persist_thr_3248,persistence_bridge,3,6,3,3,0,0.0,0.07134776,0,noise_eps_0.05
persist_thr_3248,persistence_bridge,4,6,3,3,0,0.0,0.05087429,0,noise_eps_0.1
persist_thr_3249,persistence_bridge,1,6,3,3,0,0.0,0.52200225,0,noise_eps_0.001
persist_thr_3249,persistence_bridge,2,6,3,3,0,0.0,0.51654819,0,noise_eps_0.01
persist_thr_3249,persistence_bridge,3,6,3,3,0,0.0,0.54070903,0,noise_eps_0.05
persist_thr_3249,persistence_bridge,4,6,3,3,0,0.0,0.48096545,0,noise_eps_0.1
persist_thr_3250,persistence_bridge,1,4,3,3,0,0.0,0.11617236,0,noise_eps_0.001
persist_thr_3250,persistence_bridge,2,4,3,3,0,0.0,0.11419357,0,noise_eps_0.01
persist_thr_3250,persistence_bridge,3,4,3,3,0,0.0,0.13076676,0,noise_eps_0.05
persist_thr_3250,persistence_bridge,4,4,3,3,0,0.0,0.09651744,0,noise_eps_0.1
persist_thr_3251,persistence_bridge,1,4,3,3,0,0.0,0.50480786,0,noise_eps_0.001
persist_thr_3251,persistence_bridge,2,4,3,3,0,0.0,0.50347711,0,noise_eps_0.01
persist_thr_3251,persistence_bridge,3,4,3,3,0,0.0,0.51569589,0,noise_eps_0.05
persist_thr_3251,persistence_bridge,4,4,3,3,0,0.0,0.44726685,0,noise_eps_0.1
persist_thr_3252,persistence_bridge,1,4,3,3,0,0.0,0.48920994,0,noise_eps_0.001
persist_thr_3252,persistence_bridge,2,4,3,3,0,0.0,0.49657371,0,noise_eps_0.01
persist_thr_3252,persistence_bridge,3,4,3,3,0,0.0,0.51768881,0,noise_eps_0.05
persist_thr_3252,persistence_bridge,4,4,3,3,0,0.0,0.51475985,0,noise_eps_0.1
persist_thr_3253,persistence_bridge,1,5,3,3,0,0.0,0.67087992,0,noise_eps_0.001
persist_thr_3253,persistence_bridge,2,5,3,3,0,0.0,0.67246422,0,noise_eps_0.01
persist_thr_3253,persistence_bridge,3,5,3,3,0,0.0,0.64830927,0,noise_eps_0.05
persist_thr_3253,persistence_bridge,4,5,3,3,0,0.0,0.6578292,0,noise_eps_0.1
persist_thr_3254,persistence_bridge,1,4,3,3,0,0.0,0.29283798,0,noise_eps_0.001
persist_thr_3254,persistence_bridge,2,4,3,3,0,0.0,0.29334034,0,noise_eps_0.01
